ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
200066_at	1921.017	P	0.0012207
200067_x_at	7091.268	P	0.000244141
200068_s_at	24964.19	P	0.000244141
200069_at	1354.49	P	0.000244141
200070_at	1910.492	P	0.000244141
200071_at	3073.806	P	0.000244141
200072_s_at	3636.836	P	0.000244141
200073_s_at	11004.16	P	0.000244141
200074_s_at	24922.62	P	0.000244141
200075_s_at	4798.356	P	0.000244141
200076_s_at	1235.901	P	0.0012207
200077_s_at	42010.85	P	0.000244141
200078_s_at	3223.913	P	0.000244141
200079_s_at	9079.56	P	0.000244141
200080_s_at	51107.95	P	0.000244141
200081_s_at	47347.6	P	0.000244141
200082_s_at	33544.21	P	0.000244141
200083_at	5459.324	P	0.000732422
200084_at	12245.09	P	0.000244141
200085_s_at	8279.704	P	0.000244141
200086_s_at	9931.858	P	0.000244141
200087_s_at	38132	P	0.000244141
200088_x_at	41112.25	P	0.000244141
200089_s_at	40555.64	P	0.000244141
200090_at	6740.523	P	0.000244141
200091_s_at	47356.49	P	0.000244141
200092_s_at	55326.12	P	0.000244141
200093_s_at	9238.07	P	0.000244141
200094_s_at	26433.95	P	0.000244141
200095_x_at	59593.68	P	0.000244141
200096_s_at	11896.97	P	0.000244141
200097_s_at	16657.7	P	0.000244141
200098_s_at	5295.828	P	0.000244141
200099_s_at	56556.82	P	0.000244141
200593_s_at	3376.815	P	0.000244141
200594_x_at	11042.38	P	0.000244141
200595_s_at	12172.3	P	0.000244141
200596_s_at	5087.701	P	0.000244141
200597_at	1505.409	P	0.000244141
200598_s_at	50886.46	P	0.000244141
200599_s_at	47883.34	P	0.000244141
200600_at	13938.16	P	0.000244141
200601_at	514.5	P	0.0461426
200602_at	6520.766	P	0.000244141
200603_at	14611.43	P	0.000244141
200604_s_at	573.7452	P	0.00195313
200605_s_at	9096.58	P	0.000244141
200606_at	8.321712	A	0.962402
200607_s_at	2472.571	P	0.00195313
200608_s_at	7307.416	P	0.000244141
200609_s_at	2868.593	P	0.0012207
200610_s_at	17572.99	P	0.000244141
200611_s_at	2019.806	P	0.000732422
200612_s_at	803.1475	P	0.000244141
200613_at	1012.87	P	0.00585938
200614_at	10625.5	P	0.000244141
200615_s_at	521.2573	P	0.00805664
200616_s_at	10461.04	P	0.000244141
200617_at	1352.841	P	0.000244141
200618_at	4221.443	P	0.000732422
200619_at	2076.941	M	0.0561523
200620_at	29733.88	P	0.000244141
200621_at	1235.39	P	0.00195313
200622_x_at	2131.732	P	0.000732422
200623_s_at	614.567	P	0.0375977
200624_s_at	7554.968	P	0.000244141
200625_s_at	8072.456	P	0.000732422
200626_s_at	9228.243	P	0.000244141
200627_at	26372	P	0.000244141
200628_s_at	5259.531	P	0.00195313
200629_at	16235.51	P	0.000244141
200630_x_at	22334.99	P	0.000244141
200631_s_at	10910.22	P	0.000244141
200632_s_at	2294.055	P	0.00195313
200633_at	48131.28	P	0.000244141
200634_at	2702.528	P	0.000244141
200635_s_at	15.26509	A	0.696289
200636_s_at	234.8859	A	0.398926
200637_s_at	24.39152	A	0.753906
200638_s_at	10401.2	P	0.000244141
200639_s_at	12142.77	P	0.000244141
200640_at	8773.999	P	0.000244141
200641_s_at	4634.462	P	0.000244141
200642_at	18636.41	P	0.000244141
200643_at	3559.202	P	0.000244141
200644_at	1717.698	P	0.000732422
200645_at	10238.89	P	0.000244141
200646_s_at	331.6709	P	0.00805664
200647_x_at	7546.887	P	0.000732422
200648_s_at	123.1659	A	0.219482
200649_at	336.1139	P	0.0185547
200650_s_at	13801.5	P	0.000244141
200651_at	27704.55	P	0.000244141
200652_at	25914.04	P	0.000244141
200653_s_at	7297.337	P	0.000244141
200654_at	23904.62	P	0.0107422
200655_s_at	6116.23	P	0.000244141
200656_s_at	7581.248	P	0.000732422
200657_at	10249.54	P	0.000244141
200658_s_at	1726.325	P	0.000244141
200659_s_at	407.7125	P	0.000244141
200660_at	1846.718	P	0.00195313
200661_at	1800.37	P	0.000732422
200662_s_at	10445.44	P	0.000244141
200663_at	42956.94	P	0.000244141
200664_s_at	875.149	P	0.0239258
200665_s_at	414.1449	P	0.00585938
200666_s_at	1271.083	P	0.000244141
200667_at	5285.469	P	0.000244141
200668_s_at	14573.66	P	0.000244141
200669_s_at	12584.71	P	0.000244141
200670_at	20912.34	P	0.000244141
200671_s_at	23.9666	A	0.533936
200672_x_at	910.8912	P	0.000732422
200673_at	16448.95	P	0.000244141
200674_s_at	41018.25	P	0.000244141
200675_at	1827.042	P	0.000244141
200676_s_at	190.5977	P	0.00195313
200677_at	7356.688	P	0.000244141
200678_x_at	1820.145	P	0.0012207
200679_x_at	7153.452	P	0.000244141
200680_x_at	19696.26	P	0.000244141
200681_at	5488.413	P	0.000244141
200682_s_at	7105.979	P	0.000244141
200683_s_at	1152.522	P	0.000244141
200684_s_at	362.5553	P	0.00415039
200685_at	1745.742	P	0.000244141
200686_s_at	6384.693	P	0.000244141
200687_s_at	790.9191	P	0.000732422
200688_at	289.8152	P	0.00195313
200689_x_at	31437.45	P	0.000244141
200690_at	1203.086	P	0.000244141
200691_s_at	9887.876	P	0.000244141
200692_s_at	6438.886	P	0.000244141
200693_at	10305.45	P	0.000244141
200694_s_at	5983.071	P	0.000244141
200695_at	351.1834	A	0.0952148
200696_s_at	378.2499	A	0.111572
200697_at	278.0216	P	0.00805664
200698_at	7087.233	P	0.000244141
200699_at	3072.457	P	0.000244141
200700_s_at	22697.56	P	0.000244141
200701_at	5668.793	P	0.000244141
200702_s_at	4055.162	P	0.000244141
200703_at	16291.06	P	0.000244141
200704_at	3009.804	P	0.000244141
200705_s_at	39894.23	P	0.000244141
200706_s_at	3252.588	P	0.000244141
200707_at	173.1433	P	0.0375977
200708_at	1584.205	P	0.0012207
200709_at	699.509	P	0.000244141
200710_at	7604.637	P	0.000244141
200711_s_at	2243.328	P	0.000732422
200712_s_at	993.4551	P	0.00292969
200713_s_at	3710.247	P	0.000244141
200714_x_at	3349.801	P	0.000244141
200715_x_at	14987.31	P	0.000244141
200716_x_at	58217.69	P	0.000244141
200717_x_at	62089.54	P	0.000244141
200718_s_at	23117.73	P	0.000244141
200719_at	958.3124	P	0.000244141
200720_s_at	1187.131	P	0.000244141
200721_s_at	853.5193	P	0.0302734
200722_s_at	978.2781	P	0.000244141
200723_s_at	5290.09	P	0.000244141
200724_at	174.5035	A	0.0952148
200725_x_at	39734.34	P	0.000244141
200726_at	7277.913	P	0.000244141
200727_s_at	1036.104	P	0.000244141
200728_at	12266.18	P	0.000244141
200729_s_at	10269.41	P	0.000244141
200730_s_at	1353.324	P	0.000244141
200731_s_at	1014.928	P	0.000244141
200732_s_at	4286.394	P	0.000244141
200733_s_at	3936.717	P	0.000244141
200734_s_at	1652.956	P	0.000244141
200735_x_at	55585.33	P	0.000244141
200736_s_at	4867.474	P	0.000732422
200737_at	1622.061	P	0.00415039
200738_s_at	16701.36	P	0.000244141
200739_s_at	768.4551	P	0.00195313
200740_s_at	8640.866	P	0.000244141
200741_s_at	68825.04	P	0.000244141
200742_s_at	3089.622	P	0.000244141
200743_s_at	2296.813	P	0.0012207
200744_s_at	2054.481	P	0.000244141
200745_s_at	2872.751	P	0.000244141
200746_s_at	4952.4	P	0.000244141
200747_s_at	910.6432	P	0.000732422
200748_s_at	24347.15	P	0.000244141
200749_at	2299.444	P	0.000732422
200750_s_at	11455.1	P	0.000244141
200751_s_at	17050.94	P	0.000244141
200752_s_at	199.7475	P	0.0302734
200753_x_at	4960.178	P	0.000244141
200754_x_at	8370.224	P	0.000244141
200755_s_at	1527.768	P	0.000244141
200756_x_at	1259.581	P	0.00805664
200757_s_at	4454.941	P	0.000244141
200758_s_at	5060.004	P	0.0012207
200759_x_at	5814.504	P	0.000244141
200760_s_at	2491.485	P	0.000244141
200761_s_at	3771.745	P	0.00195313
200762_at	76.70319	M	0.0561523
200763_s_at	64914.64	P	0.000244141
200764_s_at	606.3589	P	0.00195313
200765_x_at	2096.201	P	0.000244141
200766_at	597.0443	P	0.00805664
200767_s_at	1342.898	P	0.000244141
200768_s_at	2695.531	P	0.000244141
200769_s_at	193.3386	A	0.303711
200770_s_at	1597.891	P	0.000244141
200771_at	1032.76	P	0.00585938
200772_x_at	29898.93	P	0.000244141
200773_x_at	30483.63	P	0.000244141
200774_at	24026.49	P	0.000244141
200775_s_at	17073.63	P	0.000244141
200776_s_at	1798.142	P	0.000732422
200777_s_at	5883.192	P	0.000244141
200778_s_at	3313.373	P	0.0141602
200779_at	40436.63	P	0.000244141
200780_x_at	44348.61	P	0.000244141
200781_s_at	48616.43	P	0.000244141
200782_at	11308.68	P	0.000244141
200783_s_at	641.2932	P	0.000244141
200784_s_at	52.80265	A	0.753906
200785_s_at	98.1079	A	0.246094
200786_at	7784.73	P	0.000244141
200787_s_at	211.8537	P	0.0185547
200788_s_at	886.5693	P	0.000244141
200789_at	3093.675	P	0.0107422
200790_at	12639.23	P	0.000244141
200791_s_at	3491.684	P	0.000244141
200792_at	6762.875	P	0.000732422
200793_s_at	2990.801	P	0.00195313
200794_x_at	13512.9	P	0.000244141
200795_at	70.49653	A	0.432373
200796_s_at	288.1183	P	0.00585938
200797_s_at	28591.99	P	0.000244141
200798_x_at	7960.781	P	0.000244141
200799_at	1726.251	P	0.000244141
200800_s_at	978.8201	P	0.000244141
200801_x_at	26229.16	P	0.000244141
200802_at	13973.38	P	0.000244141
200803_s_at	33947.27	P	0.000244141
200804_at	15990.88	P	0.000244141
200805_at	8743.932	P	0.000244141
200806_s_at	9199.143	P	0.000244141
200807_s_at	25717.31	P	0.000244141
200808_s_at	381.0678	P	0.0239258
200809_x_at	33825.01	P	0.000244141
200810_s_at	6187.301	P	0.000244141
200811_at	6694.869	P	0.00292969
200812_at	4599.517	P	0.000244141
200813_s_at	397.8583	P	0.0302734
200814_at	12064.64	P	0.000244141
200815_s_at	949.2312	P	0.000244141
200816_s_at	1620.889	P	0.000732422
200817_x_at	63801.7	P	0.000244141
200818_at	13739.82	P	0.000244141
200819_s_at	43136.93	P	0.000244141
200820_at	4428.352	P	0.0012207
200821_at	3464.639	P	0.000732422
200822_x_at	4415.523	P	0.000244141
200823_x_at	26166.46	P	0.000244141
200824_at	707.6973	P	0.000732422
200825_s_at	8555	P	0.000244141
200826_at	16635.66	P	0.000244141
200827_at	766.8013	P	0.00415039
200828_s_at	5135.079	P	0.000244141
200829_x_at	5646.317	P	0.000244141
200830_at	2648.63	P	0.000244141
200831_s_at	51.46589	A	0.780518
200832_s_at	87.16929	A	0.0952148
200833_s_at	18253.93	P	0.000244141
200834_s_at	48482.35	P	0.000244141
200835_s_at	791.5504	P	0.00415039
200836_s_at	471.7434	A	0.149658
200837_at	5858.037	P	0.000244141
200838_at	2390.068	P	0.000244141
200839_s_at	2811.643	P	0.000244141
200840_at	8406.704	P	0.000244141
200841_s_at	1901.305	P	0.000244141
200842_s_at	11479.57	P	0.000244141
200843_s_at	7229.805	P	0.000244141
200844_s_at	4837.683	P	0.000244141
200845_s_at	5025.313	P	0.000244141
200846_s_at	4018.705	P	0.000244141
200847_s_at	32409.4	P	0.000244141
200848_at	2417.526	P	0.000732422
200849_s_at	4223.255	P	0.000732422
200850_s_at	4701.93	P	0.000244141
200851_s_at	1902.66	P	0.000244141
200852_x_at	1954.117	P	0.00292969
200853_at	19861.16	P	0.000732422
200854_at	919.9341	P	0.000244141
200855_at	250.5633	P	0.0107422
200856_x_at	480.7484	P	0.000732422
200857_s_at	929.387	P	0.000732422
200858_s_at	47610.26	P	0.000244141
200859_x_at	663.4083	P	0.00805664
200860_s_at	2235.89	P	0.000244141
200861_at	248.1932	P	0.0302734
200862_at	115.1354	P	0.0185547
200863_s_at	4524.943	P	0.000244141
200864_s_at	995.238	P	0.000732422
200865_at	2.865652	A	0.969727
200866_s_at	6984.273	P	0.000732422
200867_at	954.3406	P	0.000244141
200868_s_at	1575.49	P	0.0012207
200869_at	53289.85	P	0.000244141
200870_at	9710.106	P	0.000244141
200871_s_at	13588.05	P	0.000244141
200872_at	2479.528	P	0.000244141
200873_s_at	17836.79	P	0.000244141
200874_s_at	868.9848	P	0.000732422
200875_s_at	2999.054	P	0.000732422
200876_s_at	23103.1	P	0.000244141
200877_at	7925.972	P	0.000244141
200878_at	87.48709	A	0.149658
200879_s_at	29.64311	A	0.5
200880_at	3285.647	P	0.0012207
200881_s_at	9833.956	P	0.000244141
200882_s_at	4057.694	P	0.000244141
200883_at	2455.681	P	0.000244141
200884_at	798.7173	P	0.00292969
200885_at	1465.907	P	0.00585938
200886_s_at	10590.04	P	0.000244141
200887_s_at	11667.42	P	0.000244141
200888_s_at	25888.44	P	0.000244141
200889_s_at	12648.96	P	0.000244141
200890_s_at	7235.284	P	0.000244141
200891_s_at	43020.34	P	0.000244141
200892_s_at	7337.106	P	0.000244141
200893_at	14999.61	P	0.000244141
200894_s_at	590.7625	P	0.00415039
200895_s_at	1238.182	P	0.00195313
200896_x_at	2526.539	P	0.0012207
200897_s_at	1246.489	P	0.000244141
200898_s_at	670.1761	P	0.000244141
200899_s_at	3334.252	P	0.000244141
200900_s_at	2420.519	P	0.000244141
200901_s_at	2060.336	P	0.000244141
200902_at	24654.95	P	0.000244141
200903_s_at	1641.701	P	0.000244141
200904_at	3535.759	P	0.000244141
200905_x_at	18576.89	P	0.000244141
200906_s_at	441.862	P	0.000244141
200907_s_at	665.342	P	0.000732422
200908_s_at	428.8833	A	0.171387
200909_s_at	43895.72	P	0.000244141
200910_at	4581.776	P	0.000244141
200911_s_at	3183.839	P	0.0107422
200912_s_at	35475.3	P	0.000244141
200913_at	1027.589	P	0.00292969
200914_x_at	7974.5	P	0.000244141
200915_x_at	15168.54	P	0.000244141
200916_at	18727.38	P	0.000244141
200917_s_at	2179.372	P	0.000732422
200918_s_at	9082.334	P	0.000244141
200919_at	879.967	P	0.0375977
200920_s_at	9292.102	P	0.000244141
200921_s_at	21483.85	P	0.000244141
200922_at	991.3689	P	0.0012207
200923_at	124.0348	A	0.219482
200924_s_at	4068.372	P	0.000732422
200925_at	18308.59	P	0.000732422
200926_at	72835.39	P	0.000244141
200927_s_at	1339.019	P	0.000244141
200928_s_at	113.9552	P	0.00195313
200929_at	20189.01	P	0.000244141
200930_s_at	26.82538	A	0.567627
200931_s_at	313.679	P	0.000244141
200932_s_at	1681.129	P	0.000732422
200933_x_at	57056.36	P	0.000244141
200934_at	633.2537	P	0.000732422
200935_at	712.7906	P	0.000244141
200936_at	39863.23	P	0.000244141
200937_s_at	36717.48	P	0.000244141
200938_s_at	79.03817	A	0.111572
200939_s_at	103.0042	A	0.466064
200940_s_at	1701.344	P	0.000244141
200941_at	784.9066	P	0.000244141
200942_s_at	2346.286	P	0.00195313
200943_at	10267.22	P	0.000244141
200944_s_at	23487.15	P	0.000244141
200945_s_at	8577.929	P	0.000244141
200946_x_at	1891.326	P	0.000732422
200947_s_at	2687.535	P	0.000732422
200948_at	803.7595	P	0.000244141
200949_x_at	37422.41	P	0.000244141
200950_at	1953.474	P	0.00415039
200951_s_at	18.76446	A	0.753906
200952_s_at	12.13541	A	0.72583
200953_s_at	78.92373	A	0.129639
200954_at	1232.076	A	0.219482
200955_at	2110.676	P	0.000244141
200956_s_at	1241.811	P	0.000244141
200957_s_at	1355.939	P	0.00585938
200958_s_at	4125.278	P	0.000244141
200959_at	3191.34	P	0.000244141
200960_x_at	5849.915	P	0.00195313
200961_at	4098.962	P	0.00195313
200962_at	1459.56	P	0.000244141
200963_x_at	48463.47	P	0.000244141
200964_at	1006.46	P	0.000244141
200965_s_at	443.3496	P	0.000732422
200966_x_at	7502.379	P	0.000244141
200967_at	45305.7	P	0.000244141
200968_s_at	42276.57	P	0.000244141
200969_at	14506.39	P	0.000244141
200970_s_at	11720.2	P	0.000732422
200971_s_at	33640.64	P	0.000244141
200972_at	9959.286	P	0.000244141
200973_s_at	3088.948	P	0.000244141
200974_at	113.3408	A	0.111572
200975_at	5629.371	P	0.000244141
200976_s_at	8970.505	P	0.000244141
200977_s_at	10640.3	P	0.000244141
200978_at	11814.72	P	0.000244141
200979_at	1010.92	P	0.000244141
200980_s_at	2449.784	P	0.000244141
200981_x_at	40363.48	P	0.000244141
200982_s_at	3872.778	P	0.000244141
200983_x_at	6860.506	P	0.000244141
200984_s_at	3088.746	P	0.00195313
200985_s_at	4250.357	P	0.000244141
200986_at	73.92723	A	0.149658
200987_x_at	734.2046	P	0.0107422
200988_s_at	177.91	P	0.000732422
200989_at	1662.031	P	0.000244141
200990_at	719.4518	P	0.00292969
200991_s_at	2211.154	P	0.000732422
200992_at	3616.215	P	0.000244141
200993_at	4154.288	P	0.000244141
200994_at	4305.912	P	0.000244141
200995_at	1889.16	P	0.0012207
200996_at	7459.169	P	0.000244141
200997_at	2504.081	P	0.000732422
200998_s_at	5477.322	P	0.000244141
200999_s_at	20215.46	P	0.000244141
201000_at	7513.749	P	0.00195313
201001_s_at	2516.167	P	0.000244141
201002_s_at	2922.319	P	0.000244141
201003_x_at	1335.929	P	0.000732422
201004_at	62903.01	P	0.000244141
201005_at	145.7889	P	0.0461426
201006_at	279.5324	P	0.0185547
201007_at	4308.503	P	0.000732422
201008_s_at	10023.74	P	0.000244141
201009_s_at	15483.51	P	0.000732422
201010_s_at	21662.47	P	0.000244141
201011_at	19718.34	P	0.000244141
201012_at	1208.001	P	0.000244141
201013_s_at	4844.096	P	0.000244141
201014_s_at	2431.971	P	0.000244141
201015_s_at	63.21328	A	0.171387
201016_at	2722.733	P	0.000244141
201017_at	1664.288	P	0.000732422
201018_at	2334.966	P	0.000732422
201019_s_at	7257.98	P	0.000244141
201020_at	1617.594	P	0.000244141
201021_s_at	7605.341	P	0.000244141
201022_s_at	12547.75	P	0.000244141
201023_at	7347.221	P	0.000244141
201024_x_at	5273.303	P	0.000244141
201025_at	745.7355	P	0.000244141
201026_at	1246.124	P	0.00195313
201027_s_at	1273.255	P	0.000244141
201028_s_at	8424.656	P	0.000244141
201029_s_at	15961.2	P	0.000244141
201030_x_at	7657.234	P	0.000244141
201031_s_at	20879.38	P	0.000244141
201032_at	1547.664	P	0.00195313
201033_x_at	49917.88	P	0.000244141
201034_at	7212.649	P	0.000244141
201035_s_at	436.5725	M	0.0561523
201036_s_at	1042.754	P	0.000732422
201037_at	96.81317	A	0.19458
201038_s_at	2233.333	P	0.0012207
201039_s_at	1935.74	P	0.000732422
201040_at	1257.643	P	0.000244141
201041_s_at	41932.03	P	0.000244141
201042_at	20.09457	A	0.533936
201043_s_at	1700.576	P	0.00195313
201044_x_at	1648.012	P	0.000244141
201045_s_at	29.72486	A	0.828613
201046_s_at	2515.821	P	0.00805664
201047_x_at	5639.226	P	0.000244141
201048_x_at	127.3484	A	0.432373
201049_s_at	60977.53	P	0.000244141
201050_at	667.8506	P	0.0012207
201051_at	6808.961	P	0.000244141
201052_s_at	1082.795	P	0.000732422
201053_s_at	1752.727	P	0.00292969
201054_at	3184.896	P	0.000244141
201055_s_at	2679.789	P	0.000244141
201056_at	1249.242	P	0.000732422
201057_s_at	5090.53	P	0.000732422
201058_s_at	8.264158	A	0.962402
201059_at	191.1833	A	0.171387
201060_x_at	12699.21	P	0.000244141
201061_s_at	17001.24	P	0.000244141
201062_at	71.01207	A	0.3266602
201063_at	7591.402	P	0.000244141
201064_s_at	17878.94	P	0.000244141
201065_s_at	3921.409	P	0.0012207
201066_at	4618.104	P	0.00585938
201067_at	1170.063	P	0.0012207
201068_s_at	7436.896	P	0.000244141
201069_at	152.9371	P	0.0375977
201070_x_at	2856.194	P	0.000244141
201071_x_at	13747.78	P	0.000732422
201072_s_at	1625.029	P	0.000244141
201073_s_at	696.1902	P	0.000244141
201074_at	3818.171	P	0.000244141
201075_s_at	982.3752	P	0.000244141
201076_at	1614.874	P	0.000732422
201077_s_at	14608.79	P	0.000244141
201078_at	22277.52	P	0.000244141
201079_at	3476.36	P	0.000732422
201080_at	646.1332	P	0.0012207
201081_s_at	127.439	A	0.171387
201082_s_at	213.2218	P	0.000732422
201083_s_at	2944.54	P	0.000244141
201084_s_at	12620.62	P	0.000244141
201085_s_at	5450.569	P	0.000732422
201086_x_at	13154.86	P	0.000244141
201087_at	269.4185	A	0.129639
201088_at	3146.538	P	0.000244141
201089_at	475.0491	P	0.000244141
201090_x_at	14284.47	P	0.0107422
201091_s_at	5339.595	P	0.000244141
201092_at	6746.487	P	0.000244141
201093_x_at	1499.04	P	0.000244141
201094_at	58042.89	P	0.000244141
201095_at	2575.268	P	0.00805664
201096_s_at	14835.4	P	0.000244141
201097_s_at	21089.17	P	0.000244141
201098_at	10036.96	P	0.000244141
201099_at	1633.227	P	0.000244141
201100_s_at	3986.897	P	0.000732422
201101_s_at	7068.925	P	0.000244141
