ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
AFFX-r2-Bs-phe-5_at	1047.473	P	0.000244141
AFFX-r2-Bs-phe-M_at	1110.537	P	0.000244141
AFFX-r2-Bs-phe-3_at	1615.661	P	0.000244141
AFFX-r2-Bs-thr-3_s_at	3641.639	P	0.000244141
AFFX-r2-Bs-thr-M_s_at	2557.066	P	0.000244141
AFFX-r2-Bs-thr-5_s_at	1723.984	P	0.000244141
AFFX-HUMISGF3A/M97935_5_at	308.6192	P	0.001247504
AFFX-HUMISGF3A/M97935_MA_at	545.6157	P	0.000581214
AFFX-HUMISGF3A/M97935_MB_at	566.1467	P	5.17E-05
AFFX-HUMISGF3A/M97935_3_at	1745.986	P	6.02E-05
AFFX-HUMRGE/M10098_5_at	17242.7	P	4.43E-05
AFFX-HUMRGE/M10098_M_at	1992.133	P	4.43E-05
AFFX-HUMRGE/M10098_3_at	5633.293	P	4.43E-05
AFFX-HUMGAPDH/M33197_5_at	35086.68	P	4.43E-05
AFFX-HUMGAPDH/M33197_M_at	33380.71	P	4.43E-05
AFFX-HUMGAPDH/M33197_3_at	38936.15	P	4.43E-05
AFFX-HSAC07/X00351_5_at	12458.29	P	6.02E-05
AFFX-HSAC07/X00351_M_at	20378.84	P	4.43E-05
AFFX-HSAC07/X00351_3_at	38538.04	P	4.43E-05
AFFX-M27830_5_at	14441.22	P	4.43E-05
AFFX-M27830_M_at	10901.66	P	0.004017214
AFFX-M27830_3_at	23.93038	A	0.5593536
AFFX-hum_alu_at	80980.86	P	2.61E-13
1007_s_at	262.4237	A	0.1072626
1053_at	384.0916	P	0.004862762
117_at	281.6793	P	0.000321521
121_at	459.0944	P	0.02186644
1255_g_at	5.290354	A	0.9186633
1294_at	539.8852	A	0.0980541
1316_at	318.1011	P	0.001602293
1320_at	12.79618	A	0.7325374
1405_i_at	436.8287	P	0.000761638
1431_at	132.8122	P	0.003066685
1438_at	13.75923	A	0.5819307
1487_at	568.6174	A	0.06686494
1494_f_at	110.3148	A	0.1505271
1598_g_at	1975.313	P	0.000265621
160020_at	176.502	M	0.05447043
1729_at	627.8114	P	0.000959383
1773_at	155.9179	A	0.0980541
177_at	7.826761	A	0.6974525
179_at	393.3652	P	0.04899465
1861_at	776.9871	P	0.002227676
200000_s_at	4052.181	P	0.000244141
200001_at	3315.907	P	0.000244141
200002_at	53633.84	P	0.000244141
200003_s_at	72368.36	P	0.000244141
200004_at	22648.07	P	0.000244141
200005_at	6022.549	P	0.000244141
200006_at	25622.77	P	0.000244141
200007_at	18981.13	P	0.000244141
200008_s_at	4688.015	P	0.000244141
200009_at	11549.59	P	0.000244141
200010_at	56228.57	P	0.000244141
200011_s_at	1468.038	P	0.000732422
200012_x_at	50595.11	P	0.000244141
200013_at	75993.58	P	0.000244141
200014_s_at	5483.001	P	0.000244141
200015_s_at	15507.3	P	0.000732422
200016_x_at	57394.71	P	0.000244141
200017_at	70569.23	P	0.000244141
200018_at	66730.84	P	0.000244141
200019_s_at	46792.47	P	0.000244141
200020_at	5446.159	P	0.000244141
200021_at	17333.3	P	0.00195313
200022_at	53657.8	P	0.000244141
200023_s_at	11023.94	P	0.000244141
200024_at	51184.44	P	0.000244141
200025_s_at	68953.67	P	0.000244141
200026_at	60066.37	P	0.000244141
200027_at	9647.015	P	0.000244141
200028_s_at	6105.443	P	0.000244141
200029_at	57043.37	P	0.000244141
200030_s_at	8107.604	P	0.000244141
200031_s_at	81769.72	P	0.000244141
200032_s_at	75048.41	P	0.000244141
200033_at	57986	P	0.000244141
200034_s_at	48601.45	P	0.000244141
200035_at	1325.011	P	0.0141602
200036_s_at	34069.13	P	0.000244141
200037_s_at	14477.6	P	0.000244141
200038_s_at	60807.93	P	0.000244141
200039_s_at	7403.911	P	0.000244141
200040_at	5013.971	P	0.000244141
200041_s_at	2979.788	P	0.000244141
200042_at	1001.836	P	0.000732422
200043_at	9301.021	P	0.000244141
200044_at	1886.224	P	0.000244141
200045_at	1595.289	P	0.000244141
200046_at	10760.81	P	0.000244141
200047_s_at	5244.774	P	0.000244141
200048_s_at	23110.27	P	0.000244141
200049_at	929.8118	P	0.000244141
200050_at	7930.556	P	0.000732422
200051_at	1193.134	P	0.000732422
200052_s_at	3640.293	P	0.000244141
200053_at	2843.793	P	0.000732422
200054_at	993.5674	P	0.000244141
200055_at	2096.331	P	0.000244141
200056_s_at	1511.154	P	0.000244141
200057_s_at	9267.801	P	0.000244141
200058_s_at	3613.721	P	0.000244141
200059_s_at	27814.47	P	0.000244141
200060_s_at	2393.304	P	0.00195313
200061_s_at	57218.41	P	0.000244141
200062_s_at	66733.8	P	0.000244141
200063_s_at	49375.48	P	0.000244141
200064_at	18221.68	P	0.000244141
200065_s_at	10253.84	P	0.000244141
200066_at	3629.183	P	0.000244141
200067_x_at	4534.941	P	0.000244141
200068_s_at	28817.44	P	0.000244141
200069_at	519.325	P	0.000732422
200070_at	899.0984	P	0.0107422
200071_at	2343.019	P	0.000244141
200072_s_at	5730.521	P	0.000244141
200073_s_at	9991.787	P	0.000244141
200074_s_at	26071.57	P	0.000244141
200075_s_at	2199.869	P	0.000244141
200076_s_at	1519.419	P	0.00195313
200077_s_at	37602.08	P	0.000244141
200078_s_at	3179.68	P	0.000244141
200079_s_at	4563.09	P	0.000244141
200080_s_at	36129.02	P	0.000244141
200081_s_at	66183.7	P	0.000244141
200082_s_at	41370.88	P	0.000244141
200083_at	2676.324	P	0.000244141
200084_at	12092.45	P	0.000244141
200085_s_at	12322.23	P	0.000244141
200086_s_at	8103.238	P	0.000244141
200087_s_at	16924.38	P	0.000244141
200088_x_at	58332.82	P	0.000244141
200089_s_at	66821.73	P	0.000244141
200090_at	3371.462	P	0.000732422
200091_s_at	55502.41	P	0.000244141
200092_s_at	72251.16	P	0.000244141
200093_s_at	21944.59	P	0.000244141
200094_s_at	28033.62	P	0.000244141
200095_x_at	67752.4	P	0.000244141
200096_s_at	28583.55	P	0.000244141
200097_s_at	26372.76	P	0.000244141
200098_s_at	8363.374	P	0.000244141
200099_s_at	78416.65	P	0.000244141
200593_s_at	4409.586	P	0.000244141
200594_x_at	14340.36	P	0.000244141
200595_s_at	7191.105	P	0.000244141
200596_s_at	5410.22	P	0.000244141
200597_at	918.6871	P	0.000244141
200598_s_at	31734.39	P	0.000244141
200599_s_at	52745.7	P	0.000244141
200600_at	12434.52	P	0.000244141
200601_at	476.9682	P	0.0239258
200602_at	2716.911	P	0.000244141
200603_at	13976.74	P	0.000244141
200604_s_at	2458.787	P	0.000244141
200605_s_at	12015.16	P	0.000244141
200606_at	40.56488	A	0.366211
200607_s_at	1561.524	P	0.0012207
200608_s_at	3923.853	P	0.000244141
200609_s_at	7911.753	P	0.000244141
200610_s_at	11647	P	0.000244141
200611_s_at	3768.806	P	0.000244141
200612_s_at	2329.523	P	0.000244141
200613_at	3484.086	P	0.000244141
200614_at	10513.89	P	0.000244141
200615_s_at	947.3707	P	0.000244141
200616_s_at	2843.994	P	0.000244141
200617_at	2109.576	P	0.000244141
200618_at	3441.486	P	0.000244141
200619_at	2326.072	P	0.0239258
200620_at	34308.08	P	0.000244141
200621_at	1675.64	P	0.000244141
200622_x_at	1324.765	P	0.000244141
200623_s_at	768.1433	P	0.00415039
200624_s_at	12441.77	P	0.000244141
200625_s_at	9015.271	P	0.000244141
200626_s_at	19210.68	P	0.000244141
200627_at	19699.98	P	0.000244141
200628_s_at	2084.542	P	0.0141602
200629_at	3293.805	P	0.000244141
200630_x_at	25780.16	P	0.000244141
200631_s_at	17103.98	P	0.000244141
200632_s_at	1061.972	P	0.0012207
200633_at	61163.82	P	0.000244141
200634_at	11815.94	P	0.000244141
200635_s_at	4.696617	A	0.850342
200636_s_at	14.64032	A	0.780518
200637_s_at	6.239325	A	0.72583
200638_s_at	17174.17	P	0.000244141
200639_s_at	16457.06	P	0.000244141
200640_at	15883.84	P	0.000244141
200641_s_at	8703.153	P	0.000244141
200642_at	27383.29	P	0.000244141
200643_at	2760.708	P	0.000244141
200644_at	918.3699	P	0.000732422
200645_at	15359.25	P	0.000244141
200646_s_at	918.6401	P	0.00195313
200647_x_at	8311.776	P	0.000244141
200648_s_at	513.3632	P	0.00805664
200649_at	2469.391	P	0.000244141
200650_s_at	18287.49	P	0.000244141
200651_at	63685.68	P	0.000244141
200652_at	17988.36	P	0.000732422
200653_s_at	11812.74	P	0.000244141
200654_at	18916.69	P	0.0141602
200655_s_at	9777.489	P	0.000244141
200656_s_at	9761.867	P	0.000244141
200657_at	13203.42	P	0.000244141
200658_s_at	3307.54	P	0.000244141
200659_s_at	980.4327	P	0.000244141
200660_at	989.1163	P	0.0012207
200661_at	875.3752	P	0.000244141
200662_s_at	16120.93	P	0.000244141
200663_at	7955.034	P	0.000244141
200664_s_at	1491.214	P	0.00415039
200665_s_at	506.6046	P	0.00585938
200666_s_at	2557.685	P	0.000244141
200667_at	8046.024	P	0.000244141
200668_s_at	12929.05	P	0.000244141
200669_s_at	6594.843	P	0.000244141
200670_at	18222.68	P	0.000244141
200671_s_at	300.7955	P	0.00805664
200672_x_at	1578.843	P	0.000244141
200673_at	19096.44	P	0.000244141
200674_s_at	58966.77	P	0.000244141
200675_at	132.2673	A	0.149658
200676_s_at	216.8378	P	0.00415039
200677_at	3864.79	P	0.000244141
200678_x_at	3831.439	P	0.000732422
200679_x_at	9640.716	P	0.000244141
200680_x_at	26551.96	P	0.000244141
200681_at	21017.78	P	0.000244141
200682_s_at	2812.777	P	0.000244141
200683_s_at	421.9471	P	0.000244141
200684_s_at	225.7544	P	0.00585938
200685_at	2165.92	P	0.000244141
200686_s_at	7075.159	P	0.000244141
200687_s_at	376.168	P	0.0461426
200688_at	231.6416	M	0.0561523
200689_x_at	42676.08	P	0.000244141
200690_at	1702.308	P	0.000732422
200691_s_at	7766.015	P	0.000244141
200692_s_at	4757.876	P	0.000244141
200693_at	13147.21	P	0.000244141
200694_s_at	3947.731	P	0.000244141
200695_at	772.6628	P	0.00805664
200696_s_at	349.2871	P	0.0461426
200697_at	552.8412	P	0.00805664
200698_at	3528.502	P	0.000244141
200699_at	1784.012	P	0.000244141
200700_s_at	4334.962	P	0.000244141
200701_at	18060.69	P	0.000244141
200702_s_at	2057.474	P	0.000244141
200703_at	9728.428	P	0.000244141
200704_at	3849.466	P	0.000244141
200705_s_at	58959.95	P	0.000244141
200706_s_at	1859.704	P	0.000732422
200707_at	1169.973	P	0.0012207
200708_at	1167.199	P	0.000732422
200709_at	3033.35	P	0.000244141
200710_at	1850.512	P	0.000244141
200711_s_at	6264.448	P	0.000244141
200712_s_at	1897.627	P	0.000244141
200713_s_at	4804.341	P	0.000244141
200714_x_at	5053.21	P	0.000244141
200715_x_at	43253.73	P	0.000244141
200716_x_at	71219.61	P	0.000244141
200717_x_at	75346.82	P	0.000244141
200718_s_at	28696.31	P	0.000244141
200719_at	3142.456	P	0.000244141
200720_s_at	962.9812	P	0.000244141
200721_s_at	313.9268	M	0.0561523
200722_s_at	1379.484	P	0.000244141
200723_s_at	5675.399	P	0.000244141
200724_at	185.5779	P	0.0239258
200725_x_at	57455.68	P	0.000244141
200726_at	12215.5	P	0.000244141
200727_s_at	2101.998	P	0.000732422
200728_at	10671.69	P	0.000244141
200729_s_at	10301.17	P	0.000244141
200730_s_at	1843.488	P	0.000244141
200731_s_at	1769.628	P	0.000732422
200732_s_at	4548.959	P	0.000244141
200733_s_at	4639.886	P	0.0012207
200734_s_at	301.1012	P	0.000244141
200735_x_at	58051.13	P	0.000244141
200736_s_at	3697.104	P	0.000244141
200737_at	2519.174	P	0.000732422
200738_s_at	14381.47	P	0.000244141
200739_s_at	682.4932	P	0.00195313
200740_s_at	3696.85	P	0.000244141
200741_s_at	71024.73	P	0.000244141
200742_s_at	1584.052	P	0.000244141
200743_s_at	3365.719	P	0.000244141
200744_s_at	1469.766	P	0.000244141
200745_s_at	4275.472	P	0.000244141
200746_s_at	5292.281	P	0.0012207
200747_s_at	316.9188	A	0.219482
200748_s_at	9874.68	P	0.000244141
200749_at	3053.349	P	0.000244141
200750_s_at	4789.444	P	0.000244141
200751_s_at	4032.776	P	0.000244141
200752_s_at	335.808	A	0.129639
200753_x_at	3690.406	P	0.000244141
200754_x_at	8876.606	P	0.000244141
200755_s_at	3272.616	P	0.000244141
200756_x_at	1439.925	P	0.000244141
200757_s_at	3497.787	P	0.000244141
200758_s_at	6302.528	P	0.000732422
200759_x_at	10794.65	P	0.000244141
200760_s_at	16134.91	P	0.000244141
200761_s_at	21889.06	P	0.000244141
200762_at	211.762	P	0.00415039
200763_s_at	77558.87	P	0.00195313
200764_s_at	1694.24	P	0.000244141
200765_x_at	2111.518	P	0.000244141
200766_at	305.7649	P	0.00415039
200767_s_at	1674.606	P	0.000244141
200768_s_at	2370.295	P	0.000732422
200769_s_at	268.6081	P	0.0107422
200770_s_at	1381.239	P	0.000244141
200771_at	1242.713	P	0.00415039
200772_x_at	29635.33	P	0.000244141
200773_x_at	31413.64	P	0.000244141
200774_at	27756.03	P	0.000244141
200775_s_at	22929.31	P	0.000244141
200776_s_at	4862.491	P	0.000244141
200777_s_at	6985.698	P	0.000244141
200778_s_at	5263.501	P	0.000244141
200779_at	19086.17	P	0.000244141
200780_x_at	35514.97	P	0.000244141
200781_s_at	51285.7	P	0.000244141
200782_at	6272.656	P	0.000244141
200783_s_at	421.4021	P	0.000244141
200784_s_at	16.09663	A	0.989258
200785_s_at	23.81638	A	0.5
200786_at	10384.62	P	0.000244141
200787_s_at	1433.225	P	0.000244141
200788_s_at	3991.611	P	0.000244141
200789_at	2988.491	P	0.00805664
200790_at	21893.65	P	0.000244141
200791_s_at	5810.825	P	0.000244141
200792_at	5337.003	P	0.000732422
200793_s_at	1127.479	P	0.0107422
200794_x_at	28794.36	P	0.000244141
200795_at	13.87488	A	0.567627
200796_s_at	683.7984	P	0.000244141
200797_s_at	39513.86	P	0.000244141
200798_x_at	18565.4	P	0.000244141
200799_at	1685.652	P	0.000244141
200800_s_at	358.011	P	0.00292969
200801_x_at	46193.05	P	0.000244141
200802_at	3332.823	P	0.000244141
200803_s_at	17657.5	P	0.000244141
200804_at	16898.62	P	0.000244141
200805_at	4568.985	P	0.000244141
200806_s_at	7770.158	P	0.000244141
200807_s_at	20170.34	P	0.000244141
200808_s_at	188.6825	P	0.0185547
200809_x_at	44607.45	P	0.000244141
200810_s_at	15826.42	P	0.000244141
200811_at	6506.254	P	0.000732422
200812_at	5575.356	P	0.000244141
200813_s_at	1391.601	P	0.00195313
200814_at	13486.89	P	0.000244141
200815_s_at	1517.941	P	0.000244141
200816_s_at	1937.546	P	0.000244141
200817_x_at	71610.11	P	0.000244141
200818_at	31114.06	P	0.000244141
200819_s_at	62915.13	P	0.000244141
200820_at	3692.622	P	0.0012207
200821_at	3272.519	P	0.000244141
200822_x_at	4737.207	P	0.000244141
200823_x_at	42467.63	P	0.000244141
200824_at	271.903	P	0.0141602
200825_s_at	4332.59	P	0.000244141
200826_at	23832.43	P	0.000244141
200827_at	328.658	P	0.00415039
200828_s_at	9005.182	P	0.000244141
200829_x_at	8423.146	P	0.000244141
200830_at	4275.447	P	0.000244141
200831_s_at	19.9698	A	0.850342
200832_s_at	5.320351	A	0.4575195
200833_s_at	25973.56	P	0.000244141
200834_s_at	69505.25	P	0.000244141
200835_s_at	274.5785	A	0.129639
200836_s_at	575.1307	A	0.067627
200837_at	17559.86	P	0.000244141
200838_at	1249.385	P	0.000244141
200839_s_at	2510.239	P	0.000244141
200840_at	12214.43	P	0.000244141
200841_s_at	2029.212	P	0.000244141
200842_s_at	7079.856	P	0.000244141
200843_s_at	5979.045	P	0.000244141
200844_s_at	5234.19	P	0.000244141
200845_s_at	4801.436	P	0.0012207
200846_s_at	2375.724	P	0.000244141
200847_s_at	17929.78	P	0.000244141
200848_at	735.8398	P	0.000732422
200849_s_at	753.0343	P	0.000732422
200850_s_at	2670.354	P	0.000244141
200851_s_at	1415.496	P	0.0302734
200852_x_at	1040.288	P	0.00805664
200853_at	9725.302	P	0.00195313
200854_at	1128.099	P	0.000244141
200855_at	547.0845	P	0.000244141
200856_x_at	653.2606	P	0.000244141
200857_s_at	918.2576	P	0.00415039
200858_s_at	53545.45	P	0.000244141
200859_x_at	1944.172	P	0.00415039
200860_s_at	2017.865	P	0.000244141
200861_at	488.6349	P	0.00415039
200862_at	63.58101	A	0.246094
200863_s_at	5247.382	P	0.000244141
200864_s_at	2577.139	P	0.000244141
200865_at	5.394054	A	0.828613
200866_s_at	16597.76	P	0.000244141
200867_at	1460.053	P	0.000732422
200868_s_at	1153.416	P	0.0012207
200869_at	65850.07	P	0.000244141
200870_at	6502.694	P	0.000244141
200871_s_at	28064.67	P	0.000244141
200872_at	6165.994	P	0.000244141
200873_s_at	19601.85	P	0.000244141
200874_s_at	403.8427	P	0.000244141
200875_s_at	2403.778	P	0.000244141
200876_s_at	21854.35	P	0.000244141
200877_at	7899.028	P	0.000244141
200878_at	914.4614	P	0.000244141
200879_s_at	21.16117	A	0.780518
200880_at	8276.966	P	0.000244141
200881_s_at	18472.09	P	0.000244141
200882_s_at	5482.754	P	0.000244141
200883_at	5178.375	P	0.000244141
200884_at	62.91589	A	0.366211
200885_at	434.4267	P	0.0239258
200886_s_at	10317.55	P	0.000244141
200887_s_at	2953.535	P	0.000244141
200888_s_at	48962.21	P	0.000244141
200889_s_at	5749.603	P	0.000244141
200890_s_at	4877.624	P	0.000244141
200891_s_at	24001.28	P	0.000244141
200892_s_at	9573.988	P	0.000244141
200893_at	17114.02	P	0.000244141
200894_s_at	683.3755	P	0.00195313
200895_s_at	1041.368	P	0.00585938
200896_x_at	1053.937	P	0.00585938
200897_s_at	57.9557	P	0.0461426
200898_s_at	1494.685	P	0.000732422
200899_s_at	3480.55	P	0.000244141
200900_s_at	2101.245	P	0.000244141
200901_s_at	3194.419	P	0.000244141
200902_at	5771.197	P	0.000244141
200903_s_at	1510.626	P	0.000244141
200904_at	8640.064	P	0.000244141
200905_x_at	34361.3	P	0.000244141
200906_s_at	4.348429	A	0.919434
200907_s_at	7.579387	A	0.753906
200908_s_at	238.5272	M	0.0561523
200909_s_at	55961	P	0.000244141
200910_at	6104.911	P	0.000244141
200911_s_at	2877.456	P	0.00805664
200912_s_at	51594.66	P	0.000244141
200913_at	691.2454	P	0.000244141
200914_x_at	5925.75	P	0.000244141
200915_x_at	11817.27	P	0.000244141
200916_at	3338.417	P	0.00195313
200917_s_at	2166.429	P	0.00415039
200918_s_at	5515.105	P	0.0012207
200919_at	554.4385	P	0.0461426
200920_s_at	8661.303	P	0.000244141
200921_s_at	7222.833	P	0.000244141
200922_at	1693.408	P	0.000244141
200923_at	38.06659	A	0.366211
200924_s_at	1109.483	P	0.000732422
200925_at	10450.24	P	0.000732422
200926_at	88723.83	P	0.000244141
200927_s_at	1808.298	P	0.000244141
200928_s_at	128.9397	P	0.000244141
200929_at	16300.66	P	0.000244141
200930_s_at	13.4898	A	0.780518
200931_s_at	678.1896	P	0.000244141
200932_s_at	1452.674	P	0.000732422
200933_x_at	67648.62	P	0.000244141
200934_at	215.8035	P	0.0302734
200935_at	1094.229	P	0.000244141
200936_at	50611.96	P	0.000244141
200937_s_at	33182.93	P	0.000244141
200938_s_at	6.909511	A	0.753906
200939_s_at	11.38319	A	0.72583
200940_s_at	831.0991	P	0.000244141
200941_at	655.1233	P	0.000244141
200942_s_at	1349.433	P	0.00195313
200943_at	8509.915	P	0.000732422
200944_s_at	6068.683	P	0.000244141
200945_s_at	7303.227	P	0.000244141
200946_x_at	1202.456	P	0.000732422
200947_s_at	1800.034	P	0.000732422
200948_at	1290.646	P	0.000244141
200949_x_at	45913.71	P	0.000244141
200950_at	4613.794	P	0.000244141
200951_s_at	706.911	P	0.00292969
200952_s_at	238.8854	P	0.0012207
200953_s_at	6562.762	P	0.000244141
200954_at	1709.296	A	0.171387
200955_at	2117.331	P	0.000244141
200956_s_at	1158.333	P	0.000244141
200957_s_at	962.7463	P	0.000244141
200958_s_at	4867.408	P	0.000244141
200959_at	1929.949	P	0.000244141
200960_x_at	5206.772	P	0.00292969
200961_at	1419.145	P	0.00195313
200962_at	685.9605	P	0.00195313
200963_x_at	69301.23	P	0.000244141
200964_at	2217.128	P	0.000244141
200965_s_at	2885.831	P	0.000244141
200966_x_at	5824.759	P	0.000244141
200967_at	38954.63	P	0.000244141
200968_s_at	32888.27	P	0.000244141
200969_at	13015.61	P	0.000244141
200970_s_at	12339.37	P	0.000732422
200971_s_at	18751.32	P	0.000244141
200972_at	16997.2	P	0.000244141
200973_s_at	7768.099	P	0.000244141
200974_at	128.1392	A	0.0805664
200975_at	17292.96	P	0.000244141
200976_s_at	8749.347	P	0.000244141
200977_s_at	5588.869	P	0.000244141
200978_at	5795.845	P	0.000244141
200979_at	661.1688	P	0.000732422
200980_s_at	1467.154	P	0.000244141
200981_x_at	34026.5	P	0.000244141
200982_s_at	10558.6	P	0.000244141
200983_x_at	14483.87	P	0.000244141
200984_s_at	11321.58	P	0.000244141
200985_s_at	14254.87	P	0.000244141
200986_at	40.17989	A	0.366211
200987_x_at	937.8849	P	0.000244141
200988_s_at	745.0452	P	0.000244141
200989_at	431.04	P	0.00415039
200990_at	1818.645	P	0.00195313
200991_s_at	2282.992	P	0.00292969
200992_at	3235.999	P	0.000244141
200993_at	5254.432	P	0.000244141
200994_at	2828.324	P	0.000244141
200995_at	1212.5	P	0.0012207
200996_at	9393.289	P	0.000244141
200997_at	2629.624	P	0.000244141
200998_s_at	1372.52	P	0.000244141
200999_s_at	2272.856	P	0.000244141
201000_at	2379.624	P	0.00585938
201001_s_at	2997.941	P	0.000244141
201002_s_at	3644.801	P	0.000244141
201003_x_at	639.2939	P	0.000732422
201004_at	70754.81	P	0.000244141
201005_at	6377.955	P	0.000244141
201006_at	25.3831	A	0.27417
201007_at	3113.817	P	0.000732422
201008_s_at	23091.41	P	0.000244141
201009_s_at	17482.87	P	0.000244141
201010_s_at	14184.03	P	0.000244141
201011_at	19048.84	P	0.000244141
201012_at	1011.73	P	0.000244141
201013_s_at	7214.33	P	0.000244141
201014_s_at	4026.681	P	0.000244141
201015_s_at	130.1599	A	0.19458
201016_at	2086.765	P	0.000244141
201017_at	2645.805	P	0.000244141
201018_at	2522.256	P	0.000244141
201019_s_at	9634.352	P	0.000244141
201020_at	980.0789	P	0.000244141
201021_s_at	6346.203	P	0.000244141
201022_s_at	10987.68	P	0.000244141
201023_at	17103.44	P	0.000244141
201024_x_at	7390.22	P	0.000244141
201025_at	1112.126	P	0.000244141
201026_at	607.3424	P	0.0107422
201027_s_at	1125.039	P	0.0012207
201028_s_at	76.07479	A	0.398926
201029_s_at	272.8739	P	0.00195313
201030_x_at	18160.84	P	0.000244141
201031_s_at	23136.99	P	0.000244141
201032_at	1133.235	P	0.000244141
201033_x_at	47244.91	P	0.000244141
201034_at	8278.219	P	0.000244141
201035_s_at	412.0725	A	0.111572
201036_s_at	934.1942	P	0.000244141
201037_at	11.26539	A	0.633789
201038_s_at	4397.878	P	0.000732422
201039_s_at	2542.782	P	0.000244141
201040_at	1892.175	P	0.00585938
201041_s_at	39135.2	P	0.000244141
201042_at	7.025552	A	0.981445
201043_s_at	1283.04	P	0.000244141
201044_x_at	2363.164	P	0.000244141
201045_s_at	37.8462	A	0.780518
201046_s_at	3069.389	P	0.00415039
201047_x_at	3727.777	P	0.000244141
201048_x_at	596.7236	P	0.00585938
201049_s_at	57693.89	P	0.000244141
201050_at	996.5057	P	0.00292969
201051_at	10806.86	P	0.000244141
201052_s_at	821.9995	P	0.00195313
201053_s_at	1570.422	P	0.00415039
201054_at	4329.397	P	0.000244141
201055_s_at	1216.675	P	0.000244141
201056_at	1595.329	P	0.000732422
201057_s_at	3414.335	P	0.000244141
201058_s_at	6.293757	A	0.753906
201059_at	1160.597	P	0.000732422
201060_x_at	2342.194	P	0.000244141
201061_s_at	5661.482	P	0.000244141
201062_at	33.16983	A	0.398926
201063_at	2703.161	P	0.000732422
201064_s_at	10713.72	P	0.000244141
201065_s_at	7433.443	P	0.0185547
201066_at	3351.824	P	0.00585938
201067_at	4266.46	P	0.000732422
201068_s_at	7257.964	P	0.000244141
201069_at	53.72377	P	0.0141602
201070_x_at	3446.483	P	0.000244141
201071_x_at	11588.6	P	0.000244141
201072_s_at	853.4868	P	0.000244141
201073_s_at	567.9069	P	0.000244141
201074_at	2251.928	P	0.000244141
201075_s_at	1461.43	P	0.000244141
201076_at	748.2094	P	0.000244141
201077_s_at	3375.993	P	0.000244141
201078_at	10594.78	P	0.000244141
201079_at	10769.96	P	0.000244141
201080_at	733.2349	P	0.00585938
201081_s_at	250.4756	P	0.000732422
201082_s_at	442.2641	P	0.000244141
201083_s_at	3032.995	P	0.000244141
201084_s_at	15376.82	P	0.000244141
201085_s_at	5854.768	P	0.000244141
201086_x_at	7712.033	P	0.000244141
201087_at	141.5838	A	0.171387
201088_at	3637.068	P	0.000244141
201089_at	618.7228	P	0.000244141
201090_x_at	7505.368	P	0.0185547
201091_s_at	7995.909	P	0.000244141
201092_at	5847.289	P	0.000244141
201093_x_at	2892.669	P	0.000244141
201094_at	63081.42	P	0.000244141
201095_at	2077.552	P	0.0185547
201096_s_at	6791.764	P	0.000244141
201097_s_at	12804.61	P	0.000244141
201098_at	5772.434	P	0.000244141
201099_at	1147.872	P	0.000244141
201100_s_at	4349.592	P	0.000732422
201101_s_at	4717.507	P	0.000244141
