ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
1773_at	269.3703	A	0.08133665
177_at	150.6278	P	0.01930353
179_at	674.7002	A	0.1896873
1861_at	873.6397	M	0.06041932
200000_s_at	3664.139	P	0.000244141
200001_at	3213.668	P	0.000244141
200002_at	52847.01	P	0.000244141
200003_s_at	74977.3	P	0.000244141
200004_at	24124.07	P	0.000244141
200005_at	14884.13	P	0.000732422
200006_at	29553.14	P	0.000244141
200007_at	14741.76	P	0.000244141
200008_s_at	2181.449	P	0.000244141
200009_at	12108.25	P	0.000244141
200010_at	30963.17	P	0.000244141
200011_s_at	1450.993	P	0.000244141
200012_x_at	49009.07	P	0.000244141
200013_at	57427.42	P	0.000244141
200014_s_at	9246.375	P	0.000244141
200015_s_at	10517.33	P	0.00195313
200016_x_at	59003.77	P	0.000244141
200017_at	67544.27	P	0.000244141
200018_at	77531.59	P	0.000244141
200019_s_at	46376.41	P	0.000244141
200020_at	2274.291	P	0.000244141
200021_at	12905.83	P	0.00292969
200022_at	69652.02	P	0.000244141
200023_s_at	22255.64	P	0.000244141
200024_at	60302.83	P	0.000732422
200025_s_at	68492.88	P	0.000244141
200026_at	72065.17	P	0.000244141
200027_at	7829.885	P	0.000244141
200028_s_at	9228.015	P	0.000244141
200029_at	58102.33	P	0.000244141
200030_s_at	13596.47	P	0.000244141
200031_s_at	95044.66	P	0.000244141
200032_s_at	77537.95	P	0.000244141
200033_at	65016.57	P	0.000244141
200034_s_at	62218.48	P	0.000244141
200035_at	1172.39	P	0.0239258
200036_s_at	40100.04	P	0.000244141
200037_s_at	11627.04	P	0.000244141
200038_s_at	55314.76	P	0.000244141
200039_s_at	8454.08	P	0.000244141
200040_at	5557.767	P	0.000244141
200041_s_at	4597.572	P	0.000244141
200042_at	1807.577	P	0.000244141
200043_at	6420.364	P	0.000244141
200044_at	5277.011	P	0.000244141
200045_at	3321.859	P	0.000244141
200046_at	9534.47	P	0.000244141
200047_s_at	7516.747	P	0.000244141
200048_s_at	17072.71	P	0.000244141
200049_at	756.8019	P	0.000244141
200050_at	7133.829	P	0.000244141
200051_at	1604.66	P	0.000244141
200052_s_at	4167.541	P	0.000244141
200053_at	2424.011	P	0.000732422
200054_at	1562.315	P	0.000244141
200055_at	6538.218	P	0.00805664
200056_s_at	2295.831	P	0.000244141
200057_s_at	9943.035	P	0.000244141
200058_s_at	6421.443	P	0.000244141
200059_s_at	15073.93	P	0.000244141
200060_s_at	1974.831	P	0.0012207
200061_s_at	60822.72	P	0.000244141
200062_s_at	62223.05	P	0.000244141
200063_s_at	41469.66	P	0.000244141
200064_at	16190.99	P	0.000244141
200065_s_at	9570.178	P	0.000244141
200066_at	3291.833	P	0.000732422
200067_x_at	8314.765	P	0.000244141
200068_s_at	20045.86	P	0.000244141
200069_at	991.5737	P	0.000244141
200070_at	888.2523	P	0.00585938
200071_at	3355.657	P	0.0012207
200072_s_at	3433.151	P	0.000244141
200073_s_at	9248.209	P	0.000244141
200074_s_at	24234.34	P	0.000244141
200075_s_at	1873.634	P	0.000244141
200076_s_at	1926.52	P	0.000732422
200077_s_at	40303.79	P	0.000244141
200078_s_at	4570.603	P	0.000732422
200079_s_at	8015.159	P	0.000244141
200080_s_at	32796.07	P	0.000244141
200081_s_at	53853.24	P	0.000244141
200082_s_at	32529.07	P	0.000244141
200083_at	3130.793	P	0.000732422
200084_at	11661.37	P	0.000244141
200085_s_at	5889.298	P	0.000244141
200086_s_at	12282.65	P	0.000244141
200087_s_at	29134.69	P	0.000244141
200088_x_at	60193.91	P	0.000244141
200089_s_at	50712.66	P	0.000244141
200090_at	7672.802	P	0.000244141
200091_s_at	66094.32	P	0.000244141
200092_s_at	72143.52	P	0.000244141
200093_s_at	14033.5	P	0.000244141
200094_s_at	39303.58	P	0.000244141
200095_x_at	81618.45	P	0.000244141
200096_s_at	12597.22	P	0.000244141
200097_s_at	13901.44	P	0.0012207
200098_s_at	9562.861	P	0.000244141
200099_s_at	81365.2	P	0.000244141
200593_s_at	1850.224	P	0.000244141
200594_x_at	13255.37	P	0.000244141
200595_s_at	12707.47	P	0.000244141
200596_s_at	3352.46	P	0.0012207
200597_at	1185.873	P	0.000244141
200598_s_at	34582.65	P	0.000244141
200599_s_at	65181.86	P	0.000244141
200600_at	3191.816	P	0.000244141
200601_at	1180.102	P	0.0185547
200602_at	5.548052	A	0.72583
200603_at	14155.76	P	0.000244141
200604_s_at	510.0715	P	0.00195313
200605_s_at	3965.084	P	0.000244141
200606_at	15.16605	A	0.533936
200607_s_at	948.5264	P	0.00195313
200608_s_at	6046.914	P	0.000244141
200609_s_at	3488.744	P	0.00195313
200610_s_at	18800.04	P	0.000244141
200611_s_at	1532.345	P	0.0012207
200612_s_at	631.5991	P	0.00415039
200613_at	2096.637	P	0.0012207
200614_at	11774.56	P	0.000244141
200615_s_at	572.525	P	0.00195313
200616_s_at	3182.604	P	0.000244141
200617_at	2228.841	P	0.000244141
200618_at	2625.875	P	0.000732422
200619_at	1120.918	P	0.0239258
200620_at	17912.82	P	0.000244141
200621_at	3006.526	P	0.000732422
200622_x_at	993.0502	P	0.000244141
200623_s_at	534.9928	P	0.0375977
200624_s_at	6943.053	P	0.000244141
200625_s_at	4897.522	P	0.000244141
200626_s_at	10289.47	P	0.000244141
200627_at	15232.08	P	0.000244141
200628_s_at	1342.329	A	0.0952148
200629_at	1655.383	P	0.000244141
200630_x_at	16309.5	P	0.000244141
200631_s_at	12319.15	P	0.000244141
200632_s_at	1735.563	P	0.0012207
200633_at	60102.66	P	0.000244141
200634_at	5758.45	P	0.00585938
200635_s_at	184.6642	A	0.19458
200636_s_at	1206.512	A	0.067627
200637_s_at	145.5976	A	0.19458
200638_s_at	5964.024	P	0.000244141
200639_s_at	6135.301	P	0.000244141
200640_at	5611.105	P	0.000244141
200641_s_at	1661.195	P	0.000244141
200642_at	9657.541	P	0.000244141
200643_at	18828.26	P	0.000732422
200644_at	314.0426	P	0.00805664
200645_at	14160.68	P	0.000244141
200646_s_at	897.9716	P	0.00805664
200647_x_at	4674.479	P	0.000244141
200648_s_at	213.9108	A	0.111572
200649_at	2144.976	P	0.000732422
200650_s_at	23856.6	P	0.000244141
200651_at	59437.08	P	0.000244141
200652_at	17274.7	P	0.000732422
200653_s_at	7007.597	P	0.000244141
200654_at	40105.24	P	0.0107422
200655_s_at	6821.225	P	0.000244141
200656_s_at	9943.79	P	0.000732422
200657_at	13703.99	P	0.000244141
200658_s_at	2769.847	P	0.000244141
200659_s_at	670.4264	P	0.000244141
200660_at	1094.267	P	0.0185547
200661_at	1225.783	P	0.000244141
200662_s_at	13745.08	P	0.000244141
200663_at	21772.15	P	0.000244141
200664_s_at	1503.521	P	0.00415039
200665_s_at	1289.006	P	0.00415039
200666_s_at	3278.419	P	0.000244141
200667_at	4961.215	P	0.000244141
200668_s_at	12348.72	P	0.000244141
200669_s_at	4261.924	P	0.000244141
200670_at	45646.55	P	0.000244141
200671_s_at	30.35514	A	0.533936
200672_x_at	317.9542	P	0.0375977
200673_at	8368.521	P	0.000244141
200674_s_at	49224	P	0.000244141
200675_at	710.4365	P	0.000244141
200676_s_at	220.7026	P	0.00195313
200677_at	5186.98	P	0.000732422
200678_x_at	10434.28	P	0.000732422
200679_x_at	5127.126	P	0.000244141
200680_x_at	20046.71	P	0.000244141
200681_at	21907.04	P	0.000244141
200682_s_at	5061.936	P	0.000244141
200683_s_at	752.7916	P	0.000244141
200684_s_at	523.6117	P	0.00805664
200685_at	1970.835	P	0.000244141
200686_s_at	10902.39	P	0.000732422
200687_s_at	1339.062	P	0.00292969
200688_at	567.4905	P	0.0239258
200689_x_at	57058.07	P	0.000244141
200690_at	1850.822	P	0.0012207
200691_s_at	13148.12	P	0.000244141
200692_s_at	6654.667	P	0.000244141
200693_at	9047.192	P	0.000244141
200694_s_at	3505.879	P	0.000244141
200695_at	764.3317	P	0.0375977
200696_s_at	528.502	P	0.0141602
200697_at	570.7734	P	0.0141602
200698_at	3869.92	P	0.000244141
200699_at	1905.527	P	0.000244141
200700_s_at	6763.864	P	0.000244141
200701_at	4818.029	P	0.000244141
200702_s_at	1093.623	P	0.000244141
200703_at	14696.15	P	0.000244141
200704_at	3107.646	P	0.000244141
200705_s_at	57938.48	P	0.000244141
200706_s_at	1569.221	P	0.000732422
200707_at	2249.522	P	0.000244141
200708_at	3110.429	P	0.000244141
200709_at	1231.645	P	0.000244141
200710_at	5395.936	P	0.000244141
200711_s_at	3274.94	P	0.000244141
200712_s_at	1241	P	0.000244141
200713_s_at	4836.335	P	0.000244141
200714_x_at	6478.379	P	0.000244141
200715_x_at	36062.39	P	0.000244141
200716_x_at	65262.05	P	0.000244141
200717_x_at	73804.16	P	0.000244141
200718_s_at	19312.1	P	0.000244141
200719_at	731.8707	P	0.0012207
200720_s_at	814.5856	P	0.000244141
200721_s_at	466.6289	P	0.00585938
200722_s_at	3205.021	P	0.000244141
200723_s_at	6951.278	P	0.000244141
200724_at	58.51165	A	0.171387
200725_x_at	52509.1	P	0.000244141
200726_at	19661.78	P	0.000244141
200727_s_at	796.9761	P	0.00805664
200728_at	4442.204	P	0.000244141
200729_s_at	4459.232	P	0.000244141
200730_s_at	4648.04	P	0.000244141
200731_s_at	3844.959	P	0.000732422
200732_s_at	6731.953	P	0.000244141
200733_s_at	15501.71	P	0.0012207
200734_s_at	568.9589	P	0.00585938
200735_x_at	44555.64	P	0.000244141
200736_s_at	6031.867	P	0.000732422
200737_at	2184.081	P	0.00195313
200738_s_at	11605.28	P	0.000244141
200739_s_at	930.6202	P	0.0141602
200740_s_at	4313.819	P	0.000244141
200741_s_at	80710.01	P	0.000244141
200742_s_at	2118.066	P	0.000244141
200743_s_at	3673.379	P	0.000244141
200744_s_at	1165.015	P	0.000244141
200745_s_at	2162.107	P	0.000244141
200746_s_at	4331.167	P	0.00195313
200747_s_at	1091.102	P	0.0107422
200748_s_at	5881.666	P	0.000244141
200749_at	4380.48	P	0.0012207
200750_s_at	6954.84	P	0.000244141
200751_s_at	3546.069	P	0.000244141
200752_s_at	289.3765	P	0.0239258
200753_x_at	14100.47	P	0.000244141
200754_x_at	33730.79	P	0.000244141
200755_s_at	2194.572	P	0.000244141
200756_x_at	1026.844	P	0.00585938
200757_s_at	2871.971	P	0.000732422
200758_s_at	1509.621	P	0.00805664
200759_x_at	1712.582	P	0.000244141
200760_s_at	1494.312	P	0.000732422
200761_s_at	3533.022	P	0.000244141
200762_at	63.23683	A	0.1071777
200763_s_at	79502.43	P	0.000244141
200764_s_at	1328.216	P	0.000244141
200765_x_at	2214.505	P	0.000244141
200766_at	912.5892	P	0.00805664
200767_s_at	654.8835	P	0.000732422
200768_s_at	8594.407	P	0.000244141
200769_s_at	295.6509	A	0.334473
200770_s_at	2826.24	P	0.000732422
200771_at	2216.317	P	0.00415039
200772_x_at	20532.35	P	0.000244141
200773_x_at	29473.35	P	0.000244141
200774_at	17558.48	P	0.000244141
200775_s_at	10921.6	P	0.000244141
200776_s_at	1957.683	P	0.000244141
200777_s_at	4687.497	P	0.000244141
200778_s_at	2743.938	P	0.000244141
200779_at	31023.63	P	0.000244141
200780_x_at	27260.45	P	0.000244141
200781_s_at	60731.32	P	0.000244141
200782_at	4464.798	P	0.000244141
200783_s_at	798.2365	P	0.00415039
200784_s_at	65.75578	A	0.850342
200785_s_at	62.3815	A	0.398926
200786_at	9871.245	P	0.000244141
200787_s_at	357.2638	P	0.00415039
200788_s_at	1046.229	P	0.000732422
200789_at	1870.089	P	0.0107422
200790_at	22230.79	P	0.000244141
200791_s_at	3432.733	P	0.000244141
200792_at	6460.631	P	0.0012207
200793_s_at	3511.926	P	0.000732422
200794_x_at	10562.1	P	0.000244141
200795_at	426.6429	P	0.0302734
200796_s_at	1563.252	P	0.0012207
200797_s_at	53762.25	P	0.000732422
200798_x_at	29683.79	P	0.000244141
200799_at	888.725	P	0.000244141
200800_s_at	285.48	P	0.0185547
200801_x_at	59671.12	P	0.000244141
200802_at	3710.393	P	0.000732422
200803_s_at	17061.72	P	0.000732422
200804_at	5372.222	P	0.000244141
200805_at	4834.216	P	0.000244141
200806_s_at	8438.023	P	0.000244141
200807_s_at	30830.04	P	0.000244141
200808_s_at	252.0489	A	0.171387
200809_x_at	47004.67	P	0.000244141
200810_s_at	17351.55	P	0.000244141
200811_at	4334.981	P	0.00292969
200812_at	4265.228	P	0.00292969
200813_s_at	739.2306	A	0.067627
200814_at	10308.64	P	0.0012207
200815_s_at	1586.39	P	0.000244141
200816_s_at	1267.29	P	0.000732422
200817_x_at	88055.21	P	0.000244141
200818_at	11126.71	P	0.000244141
200819_s_at	56690.38	P	0.000244141
200820_at	2436.988	P	0.0012207
200821_at	2199.939	P	0.00195313
200822_x_at	3318.615	P	0.000244141
200823_x_at	35867.68	P	0.000244141
200824_at	2777.877	P	0.000244141
200825_s_at	9102.465	P	0.000244141
200826_at	21525.27	P	0.000244141
200827_at	1611.116	P	0.00292969
200828_s_at	7832.075	P	0.000244141
200829_x_at	9894.934	P	0.000244141
200830_at	3298.858	P	0.000244141
200831_s_at	452.9588	A	0.129639
200832_s_at	741.2662	P	0.000244141
200833_s_at	11372.73	P	0.000244141
200834_s_at	62585.4	P	0.000244141
200835_s_at	26.79007	A	0.633789
200836_s_at	79.41801	A	0.5
200837_at	3140.097	P	0.000244141
200838_at	2106.836	P	0.000732422
200839_s_at	4215.881	P	0.000244141
200840_at	24317.95	P	0.000244141
200841_s_at	669.6732	P	0.000732422
200842_s_at	2293.498	P	0.000244141
200843_s_at	5767.951	P	0.000244141
200844_s_at	4004.772	P	0.000244141
200845_s_at	3453.621	P	0.000244141
200846_s_at	2688.731	P	0.000244141
200847_s_at	16259.76	P	0.000244141
200848_at	566.3516	P	0.000244141
200849_s_at	1511.74	P	0.000732422
200850_s_at	2874.9	P	0.000244141
200851_s_at	5913.282	P	0.00805664
200852_x_at	767.5749	P	0.0302734
200853_at	8677.577	P	0.000732422
200854_at	1310.38	P	0.000244141
200855_at	410.1743	P	0.00195313
200856_x_at	638.9381	P	0.000244141
200857_s_at	800.9053	P	0.00292969
200858_s_at	37244.83	P	0.000244141
200859_x_at	164.7869	A	0.246094
200860_s_at	2553.205	P	0.000244141
200861_at	967.9199	P	0.00805664
200862_at	265.573	P	0.000732422
200863_s_at	2802.906	P	0.00195313
200864_s_at	690.2287	P	0.000244141
200865_at	5.932043	A	0.870361
200866_s_at	19916.66	P	0.000244141
200867_at	1179.012	P	0.00585938
200868_s_at	1178.892	P	0.00585938
200869_at	78171.21	P	0.000244141
200870_at	9174.908	P	0.000244141
200871_s_at	39901.33	P	0.000244141
200872_at	591.2002	P	0.0012207
200873_s_at	12826.97	P	0.000244141
200874_s_at	647.7707	P	0.000244141
200875_s_at	5214.135	P	0.000244141
200876_s_at	16789.23	P	0.000244141
200877_at	10214.95	P	0.000244141
200878_at	1180.734	P	0.000244141
200879_s_at	196.0265	A	0.067627
200880_at	5288.161	P	0.000732422
200881_s_at	7370.368	P	0.000244141
200882_s_at	4501.549	P	0.000244141
200883_at	3479.563	P	0.000244141
200884_at	218.7936	A	0.111572
200885_at	369.3831	A	0.0952148
200886_s_at	7353.889	P	0.000244141
200887_s_at	5958.134	P	0.000244141
200888_s_at	55647.48	P	0.000244141
200889_s_at	5002.178	P	0.000244141
200890_s_at	4442.571	P	0.000244141
200891_s_at	42743.92	P	0.000244141
200892_s_at	3593.508	P	0.000244141
200893_at	14945.45	P	0.000244141
200894_s_at	428.0945	P	0.00195313
200895_s_at	1374.607	P	0.0107422
200896_x_at	1719.691	P	0.0302734
200897_s_at	37.26991	A	0.19458
200898_s_at	956.5963	P	0.00415039
200899_s_at	2899.949	P	0.000244141
200900_s_at	745.2523	P	0.000244141
200901_s_at	1481.173	P	0.000732422
200902_at	15940.82	P	0.000244141
200903_s_at	3262.054	P	0.000244141
200904_at	7488.547	P	0.000244141
200905_x_at	27092.2	P	0.000244141
200906_s_at	45.4417	A	0.932373
200907_s_at	10.49214	A	0.80542
200908_s_at	617.8509	A	0.067627
200909_s_at	40045.02	P	0.000244141
200910_at	3983.658	P	0.000244141
200911_s_at	1601.036	P	0.0302734
200912_s_at	40281.71	P	0.000244141
200913_at	751.7477	A	0.0952148
200914_x_at	3149.104	P	0.000244141
200915_x_at	10419.85	P	0.000244141
200916_at	370.5692	A	0.0952148
200917_s_at	3538.592	P	0.0107422
200918_s_at	20274.6	P	0.000244141
200919_at	878.2366	P	0.0302734
200920_s_at	32378.77	P	0.000244141
200921_s_at	49055.16	P	0.000244141
200922_at	1166.231	P	0.000244141
200923_at	4919.792	P	0.00292969
200924_s_at	1165.473	P	0.00292969
200925_at	17290.85	P	0.000244141
200926_at	86223.59	P	0.000244141
200927_s_at	696.2688	P	0.000244141
200928_s_at	39.80496	A	0.129639
200929_at	16943.92	P	0.000244141
200930_s_at	81.77235	A	0.0805664
200931_s_at	584.7431	P	0.000244141
200932_s_at	1971.23	P	0.000244141
200933_x_at	75957.76	P	0.000244141
200934_at	381.4672	P	0.00585938
200935_at	286.3769	P	0.000244141
200936_at	59558.34	P	0.000244141
200937_s_at	46524.93	P	0.000244141
200938_s_at	9.789411	A	0.80542
200939_s_at	81.22638	A	0.533936
200940_s_at	1198.943	P	0.000244141
200941_at	2496.393	P	0.000244141
200942_s_at	3965.81	P	0.0012207
200943_at	14752.67	P	0.000732422
200944_s_at	13574.41	P	0.000244141
200945_s_at	8620.296	P	0.000244141
200946_x_at	1014.758	P	0.0239258
200947_s_at	1834.868	P	0.00415039
200948_at	2009.067	P	0.000244141
200949_x_at	43666.49	P	0.000244141
200950_at	2251.938	P	0.00195313
200951_s_at	29.77003	A	0.696289
200952_s_at	4.194456	A	0.8837891
200953_s_at	44.15301	A	0.567627
200954_at	1365.31	A	0.219482
200955_at	2030.205	P	0.000244141
200956_s_at	872.3546	P	0.0012207
200957_s_at	1571.87	P	0.000244141
200958_s_at	1426.387	P	0.000244141
200959_at	1068.4	P	0.0012207
200960_x_at	4636.624	P	0.00292969
200961_at	1469.702	P	0.00585938
200962_at	2019.251	P	0.00195313
200963_x_at	64591.79	P	0.000244141
200964_at	3419.534	P	0.000244141
200965_s_at	1664.071	P	0.000732422
200966_x_at	7061.939	P	0.000244141
200967_at	33916.64	P	0.000244141
200968_s_at	23900.97	P	0.000244141
200969_at	16434.23	P	0.000244141
200970_s_at	17154.85	P	0.000732422
200971_s_at	23911.39	P	0.000244141
200972_at	13094.97	P	0.000244141
200973_s_at	4636.927	P	0.000244141
200974_at	164.301	P	0.0239258
200975_at	8054.937	P	0.000244141
200976_s_at	5359.945	P	0.000244141
200977_s_at	4881.979	P	0.000244141
200978_at	7855.511	P	0.000244141
200979_at	1158.947	P	0.000244141
200980_s_at	1645.75	P	0.000244141
200981_x_at	28512.97	P	0.000244141
200982_s_at	1263.291	P	0.000244141
200983_x_at	5693.25	P	0.000244141
200984_s_at	3014.897	P	0.000244141
200985_s_at	2467.332	P	0.000244141
200986_at	184.751	A	0.171387
200987_x_at	1455.014	P	0.00585938
200988_s_at	390.5095	P	0.000244141
200989_at	928.632	P	0.000244141
200990_at	3330.068	P	0.000732422
200991_s_at	1167.588	P	0.0239258
200992_at	6426.084	P	0.000244141
200993_at	8037.858	P	0.000244141
200994_at	5577.815	P	0.000244141
200995_at	2972.931	P	0.0012207
200996_at	7370.149	P	0.000244141
200997_at	1861.594	P	0.000244141
200998_s_at	10303.51	P	0.000244141
200999_s_at	23583.9	P	0.000244141
201000_at	5610.727	P	0.00585938
201001_s_at	2773.024	P	0.000244141
201002_s_at	3179.314	P	0.000244141
201003_x_at	695.1865	P	0.0012207
201004_at	73083.7	P	0.000244141
201005_at	5543.267	P	0.000244141
201006_at	99.34996	A	0.111572
201007_at	4999.001	P	0.000732422
201008_s_at	33941.02	P	0.000244141
201009_s_at	31933.41	P	0.000244141
201010_s_at	41983.63	P	0.000244141
201011_at	9608.281	P	0.000244141
201012_at	357.4359	P	0.000244141
201013_s_at	8474.38	P	0.000244141
201014_s_at	3435.546	P	0.000244141
201015_s_at	246.0803	P	0.0375977
201016_at	2384.681	P	0.000244141
201017_at	1559.285	P	0.000732422
201018_at	2221.178	P	0.000732422
201019_s_at	7786.374	P	0.000244141
201020_at	465.9656	P	0.000244141
201021_s_at	5317.905	P	0.000244141
201022_s_at	7954.696	P	0.000244141
201023_at	7479.355	P	0.000244141
201024_x_at	6318.767	P	0.000244141
201025_at	1108.74	P	0.000244141
201026_at	947.2243	P	0.00195313
201027_s_at	1343.796	P	0.0012207
201028_s_at	169.2896	A	0.171387
201029_s_at	256.5052	P	0.00292969
201030_x_at	18617.8	P	0.000244141
201031_s_at	28463.24	P	0.000244141
201032_at	1205.642	P	0.00415039
201033_x_at	55481.75	P	0.000244141
201034_at	4267.072	P	0.000244141
201035_s_at	563.1543	A	0.111572
201036_s_at	742.2	P	0.000244141
201037_at	24.52874	A	0.5
201038_s_at	1768.377	P	0.0012207
201039_s_at	1540.615	P	0.000244141
201040_at	471.1547	P	0.0461426
201041_s_at	46737.84	P	0.000244141
201042_at	11.54949	A	0.919434
201043_s_at	239.9292	P	0.0375977
201044_x_at	919.8921	P	0.000244141
201045_s_at	19.10499	A	0.870361
201046_s_at	5066.622	P	0.0141602
201047_x_at	8014.365	P	0.000244141
201048_x_at	523.6922	A	0.246094
201049_s_at	72981.63	P	0.000244141
201050_at	2743.926	P	0.000244141
201051_at	2820.992	P	0.000244141
201052_s_at	1337.535	P	0.000732422
201053_s_at	1919.424	P	0.00292969
201054_at	4052.32	P	0.000244141
201055_s_at	941.4514	P	0.000244141
201056_at	1856.883	P	0.000732422
201057_s_at	3944.09	P	0.000244141
201058_s_at	23.2554	A	0.633789
201059_at	3643.574	P	0.000732422
201060_x_at	5708.271	P	0.000732422
201061_s_at	6233.297	P	0.000732422
201062_at	44.17305	A	0.432373
201063_at	4306.113	P	0.00195313
201064_s_at	7071.437	P	0.000244141
201065_s_at	1957.641	P	0.0239258
201066_at	3872.858	P	0.0239258
201067_at	1951.474	P	0.00585938
201068_s_at	8224.785	P	0.000244141
201069_at	171.1846	A	0.0952148
201070_x_at	1270.789	P	0.000244141
201071_x_at	10233.42	P	0.000732422
201072_s_at	255.8348	P	0.00415039
201073_s_at	230.4963	P	0.00195313
201074_at	2471.795	P	0.000244141
201075_s_at	509.5838	P	0.000244141
201076_at	1264.061	P	0.0141602
201077_s_at	10141.97	P	0.000244141
201078_at	15988.95	P	0.000732422
201079_at	1639.609	P	0.000732422
201080_at	380.7096	A	0.171387
201081_s_at	57.22459	A	0.19458
201082_s_at	575.3425	P	0.000244141
201083_s_at	1133.3	P	0.000732422
201084_s_at	14854.9	P	0.000244141
201085_s_at	1365.441	P	0.000244141
201086_x_at	4330.703	P	0.000244141
201087_at	399.9746	P	0.0107422
201088_at	7891.601	P	0.000244141
201089_at	721.5002	P	0.000244141
201090_x_at	9891.75	P	0.0185547
201091_s_at	3960.704	P	0.000244141
201092_at	6856.555	P	0.000244141
201093_x_at	2755.504	P	0.000244141
201094_at	66975.44	P	0.000244141
201095_at	3463.142	P	0.0302734
201096_s_at	10738.4	P	0.000244141
201097_s_at	27472.13	P	0.000244141
201098_at	8525.477	P	0.000244141
201099_at	1592.301	P	0.000244141
201100_s_at	5066.723	P	0.00195313
201101_s_at	1838.158	P	0.00585938
