ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
200061_s_at	39615.27	P	0.000244141
200062_s_at	60001.65	P	0.000244141
200063_s_at	19934.15	P	0.000244141
200064_at	10461.1	P	0.000732422
200065_s_at	18459.27	P	0.0012207
200066_at	1576.72	A	0.171387
200067_x_at	3372.129	P	0.000244141
200068_s_at	19593.83	P	0.000244141
200069_at	426.9415	P	0.00805664
200070_at	1623.205	P	0.00292969
200071_at	1419.696	P	0.0141602
200072_s_at	2991.565	P	0.000244141
200073_s_at	6299.742	P	0.000732422
200074_s_at	11377.71	P	0.000244141
200075_s_at	3022.616	P	0.00195313
200076_s_at	1721.825	P	0.0185547
200077_s_at	23453.69	P	0.000244141
200078_s_at	3782.778	P	0.00415039
200079_s_at	7842.672	P	0.000244141
200080_s_at	20001.5	P	0.000244141
200081_s_at	23594.34	P	0.000244141
200082_s_at	17913.16	P	0.000244141
200083_at	3809.418	P	0.00195313
200084_at	6987.902	P	0.000244141
200085_s_at	9222.34	P	0.0012207
200086_s_at	11614.79	P	0.000244141
200087_s_at	21993.07	P	0.000244141
200088_x_at	28203.92	P	0.000244141
200089_s_at	34286.93	P	0.000244141
200090_at	2204.491	P	0.00585938
200091_s_at	21737.44	P	0.000244141
200092_s_at	49793.86	P	0.000244141
200093_s_at	9588.45	P	0.000244141
200094_s_at	10577.57	P	0.000244141
200095_x_at	50314.22	P	0.000244141
200096_s_at	15430.79	P	0.000244141
200097_s_at	7671.744	P	0.000732422
200098_s_at	5524.974	P	0.000732422
200099_s_at	50788.43	P	0.000244141
200593_s_at	2786.415	P	0.000732422
200594_x_at	6049.946	P	0.000244141
200595_s_at	6871.085	P	0.000244141
200596_s_at	3118.877	P	0.00585938
200597_at	598.0108	P	0.00292969
200598_s_at	18332.59	P	0.000244141
200599_s_at	47670.91	P	0.000244141
200600_at	8951.022	P	0.000732422
200601_at	1107.735	P	0.0302734
200602_at	1557.546	P	0.000732422
200603_at	5600.146	P	0.000244141
200604_s_at	2260.788	P	0.00292969
200605_s_at	9034.089	P	0.000244141
200606_at	39.94743	A	0.6264648
200607_s_at	2411.115	P	0.00195313
200608_s_at	3167.898	P	0.000244141
200609_s_at	3513.627	P	0.00195313
200610_s_at	6507.765	P	0.000244141
200611_s_at	4998.507	P	0.000732422
200612_s_at	1884.123	P	0.00585938
200613_at	3219.481	P	0.0185547
200614_at	10743.64	P	0.000244141
200615_s_at	1795.777	P	0.00292969
200616_s_at	7455.664	P	0.000244141
200617_at	4637.057	P	0.000244141
200618_at	2691.15	P	0.000732422
200619_at	1729.716	A	0.219482
200620_at	28268.01	P	0.000244141
200621_at	1973.349	P	0.00195313
200622_x_at	2379.077	P	0.0302734
200623_s_at	1323.866	P	0.0107422
200624_s_at	5368.283	P	0.000244141
200625_s_at	7086.722	P	0.0012207
200626_s_at	5268.08	P	0.000244141
200627_at	5719.517	P	0.000244141
200628_s_at	5712.36	P	0.0141602
200629_at	7426.623	P	0.000244141
200630_x_at	7015.594	P	0.000244141
200631_s_at	2941.971	P	0.000244141
200632_s_at	1327.464	P	0.0107422
200633_at	39553.62	P	0.000244141
200634_at	3468.75	P	0.000244141
200635_s_at	91.98746	A	0.72583
200636_s_at	125.6398	A	0.753906
200637_s_at	120.9696	A	0.780518
200638_s_at	8767.539	P	0.000244141
200639_s_at	11810.83	P	0.00195313
200640_at	8318.318	P	0.000244141
200641_s_at	6589.01	P	0.000244141
200642_at	11927.74	P	0.0012207
200643_at	7208.802	P	0.00195313
200644_at	827.7271	P	0.00585938
200645_at	18286.01	P	0.000732422
200646_s_at	1324.703	P	0.0185547
200647_x_at	10182	P	0.0141602
200648_s_at	846.0334	A	0.219482
200649_at	3054.945	P	0.000244141
200650_s_at	14576.86	P	0.000244141
200651_at	26844.25	P	0.000244141
200652_at	14862.01	P	0.0012207
200653_s_at	11896.06	P	0.000244141
200654_at	25958.99	P	0.00585938
200655_s_at	5436.032	P	0.000244141
200656_s_at	14814.9	P	0.000732422
200657_at	8040.177	P	0.000732422
200658_s_at	1243.932	P	0.000244141
200659_s_at	898.3545	A	0.0952148
200660_at	2142.071	P	0.0239258
200661_at	1619.555	P	0.0141602
200662_s_at	5366.041	P	0.000244141
200663_at	16060.04	P	0.000732422
200664_s_at	1992.463	A	0.067627
200665_s_at	83.64336	A	0.72583
200666_s_at	1327.743	P	0.000732422
200667_at	2493.989	P	0.000244141
200668_s_at	9855.736	P	0.000244141
200669_s_at	6578.156	P	0.000244141
200670_at	12971.6	P	0.000244141
200671_s_at	52.28341	A	0.850342
200672_x_at	148.4698	A	0.432373
200673_at	9368.27	P	0.000244141
200674_s_at	39787.35	P	0.000244141
200675_at	1863.039	P	0.0375977
200676_s_at	85.24033	A	0.696289
200677_at	3885.165	P	0.00195313
200678_x_at	7246.867	P	0.00195313
200679_x_at	2778.363	P	0.000244141
200680_x_at	12285.31	P	0.000244141
200681_at	6190.741	P	0.000732422
200682_s_at	4257.178	P	0.000732422
200683_s_at	589.6051	M	0.0561523
200684_s_at	184.701	A	0.5
200685_at	316.2162	P	0.0141602
200686_s_at	9155.323	P	0.000244141
200687_s_at	426.0881	A	0.366211
200688_at	595.545	A	0.129639
200689_x_at	30149.47	P	0.000244141
200690_at	95.9062	A	0.567627
200691_s_at	4701.566	P	0.000244141
200692_s_at	2650.828	P	0.000732422
200693_at	5087.368	P	0.000244141
200694_s_at	4594.366	P	0.000244141
200695_at	1940.616	P	0.0461426
200696_s_at	336.7284	A	0.219482
200697_at	429.39	A	0.19458
200698_at	5137.051	P	0.000244141
200699_at	1206.284	P	0.000244141
200700_s_at	12192.59	P	0.000244141
200701_at	7216.167	P	0.000244141
200702_s_at	1419.355	P	0.0141602
200703_at	13087.79	P	0.000244141
200704_at	5013.594	P	0.000244141
200705_s_at	29562.59	P	0.000244141
200706_s_at	2172.899	P	0.0012207
200707_at	2153.854	P	0.00415039
200708_at	2881.057	P	0.0141602
200709_at	2171.45	P	0.000244141
200710_at	6507.374	P	0.00292969
200711_s_at	971.103	P	0.000244141
200712_s_at	1765.662	P	0.000732422
200713_s_at	2973.844	P	0.000244141
200714_x_at	4937.798	P	0.00585938
200715_x_at	7530.884	P	0.000244141
200716_x_at	47727.1	P	0.000244141
200717_x_at	55987.65	P	0.000244141
200718_s_at	9041.724	P	0.000244141
200719_at	539.2321	P	0.005371094
200720_s_at	1293.409	P	0.00585938
200721_s_at	61.83408	A	0.567627
200722_s_at	1791.473	P	0.00415039
200723_s_at	5484.111	P	0.000244141
200724_at	245.4319	A	0.533936
200725_x_at	30195.95	P	0.000244141
200726_at	8968.05	P	0.000244141
200727_s_at	1317.492	A	0.067627
200728_at	3667.571	P	0.0012207
200729_s_at	4050.337	P	0.000244141
200730_s_at	2990.088	P	0.000244141
200731_s_at	2685.494	P	0.000732422
200732_s_at	2921.473	P	0.000732422
200733_s_at	3341.779	P	0.000732422
200734_s_at	1308.283	P	0.0239258
200735_x_at	20546.89	P	0.000244141
200736_s_at	1972.502	P	0.0012207
200737_at	1905.653	P	0.0141602
200738_s_at	13256.42	P	0.000244141
200739_s_at	1776.108	P	0.00805664
200740_s_at	4096.936	P	0.000244141
200741_s_at	60982.85	P	0.000244141
200742_s_at	4649.009	P	0.000244141
200743_s_at	2670.908	P	0.000732422
200744_s_at	2570.831	P	0.000244141
200745_s_at	3487.267	P	0.00195313
200746_s_at	3779.294	P	0.00292969
200747_s_at	1172.251	P	0.0302734
200748_s_at	17761.73	P	0.000244141
200749_at	1009.579	P	0.0107422
200750_s_at	6786.887	P	0.00195313
200751_s_at	3191.758	P	0.000244141
200752_s_at	730.1747	A	0.111572
200753_x_at	3265.24	P	0.00195313
200754_x_at	6290.201	P	0.000244141
200755_s_at	2976.485	P	0.000244141
200756_x_at	2453.222	A	0.0805664
200757_s_at	4112.926	P	0.00415039
200758_s_at	4607.23	P	0.00415039
200759_x_at	4143.077	P	0.000732422
200760_s_at	2403.964	P	0.00292969
200761_s_at	3346.388	P	0.000732422
200762_at	59.8603	A	0.432373
200763_s_at	58808.86	P	0.000244141
200764_s_at	1429.413	P	0.000732422
200765_x_at	1412.908	P	0.00585938
200766_at	798.3615	P	0.0185547
200767_s_at	1043.834	P	0.0141602
200768_s_at	4226.491	P	0.000244141
200769_s_at	665.3575	A	0.0805664
200770_s_at	4065.151	P	0.000244141
200771_at	1272.249	P	0.0107422
200772_x_at	17545.55	P	0.000244141
200773_x_at	24396.53	P	0.000244141
200774_at	12063.65	P	0.000244141
200775_s_at	10747.33	P	0.000244141
200776_s_at	2791.69	P	0.00292969
200777_s_at	4273.998	P	0.000244141
200778_s_at	7610.103	P	0.000244141
200779_at	14710.7	P	0.00195313
200780_x_at	50521.75	P	0.000244141
200781_s_at	31695.67	P	0.000244141
200782_at	4594.651	P	0.000732422
200783_s_at	1048.475	P	0.0302734
200784_s_at	233.3063	A	0.633789
200785_s_at	210.5396	A	0.567627
200786_at	5027.945	P	0.00415039
200787_s_at	719.1346	P	0.00415039
200788_s_at	1536.883	P	0.000732422
200789_at	2222.284	P	0.0302734
200790_at	13113.84	P	0.000244141
200791_s_at	3281.399	P	0.000732422
200792_at	2735.2	P	0.00415039
200793_s_at	3253.76	P	0.00585938
200794_x_at	9359.201	P	0.000244141
200795_at	86.55193	A	0.567627
200796_s_at	2038.837	P	0.00585938
200797_s_at	18408.53	P	0.000244141
200798_x_at	13255.11	P	0.000244141
200799_at	646.1592	P	0.000732422
200800_s_at	918.8011	P	0.0107422
200801_x_at	59425.98	P	0.000244141
200802_at	7380.76	P	0.000244141
200803_s_at	31808.32	P	0.000244141
200804_at	7756.642	P	0.00195313
200805_at	3208.596	P	0.00415039
200806_s_at	4289.046	P	0.000244141
200807_s_at	10085.91	P	0.000244141
200808_s_at	783.6962	A	0.0952148
200809_x_at	22036.58	P	0.000244141
200810_s_at	9423.019	P	0.000244141
200811_at	5207.093	P	0.0107422
200812_at	2669.845	P	0.000732422
200813_s_at	527.6258	A	0.171387
200814_at	6561.176	P	0.000244141
200815_s_at	1748.364	P	0.000732422
200816_s_at	1211.745	P	0.00415039
200817_x_at	64587.24	P	0.000244141
200818_at	11992.28	P	0.000244141
200819_s_at	44653.99	P	0.000244141
200820_at	3255.147	P	0.0141602
200821_at	1374.396	P	0.00195313
200822_x_at	3655.24	P	0.00195313
200823_x_at	17175.5	P	0.000244141
200824_at	7178.781	P	0.000244141
200825_s_at	14306.86	P	0.000244141
200826_at	8447.844	P	0.000244141
200827_at	677.9191	P	0.0107422
200828_s_at	6224.001	P	0.0012207
200829_x_at	5311.165	P	0.00195313
200830_at	3316.44	P	0.000244141
200831_s_at	196.7664	A	0.753906
200832_s_at	78.0994	A	0.780518
200833_s_at	4901.57	P	0.000244141
200834_s_at	38563.66	P	0.000244141
200835_s_at	58.89857	A	0.888428
200836_s_at	150.9951	A	0.780518
200837_at	1918.987	P	0.0012207
200838_at	2184.364	P	0.00585938
200839_s_at	2948.538	P	0.000732422
200840_at	8244.247	P	0.000244141
200841_s_at	1270.354	P	0.0302734
200842_s_at	2312.305	P	0.00415039
200843_s_at	2968.349	P	0.0012207
200844_s_at	4557.176	P	0.000732422
200845_s_at	2188.618	P	0.0239258
200846_s_at	2966.907	P	0.00415039
200847_s_at	6040.826	P	0.000244141
200848_at	1190.779	P	0.00292969
200849_s_at	1087.682	A	0.129639
200850_s_at	2341.879	P	0.000244141
200851_s_at	2385.626	M	0.0561523
200852_x_at	1908.074	P	0.0185547
200853_at	4858.498	P	0.000244141
200854_at	1438.613	P	0.00195313
200855_at	684.2567	A	0.149658
200856_x_at	589.802	A	0.067627
200857_s_at	1498.874	P	0.0239258
200858_s_at	23905.01	P	0.000244141
200859_x_at	316.3403	A	0.533936
200860_s_at	5032.919	P	0.000244141
200861_at	1453.466	A	0.0952148
200862_at	778.5826	A	0.171387
200863_s_at	3988.368	P	0.0012207
200864_s_at	558.0839	P	0.00195313
200865_at	162.6986	A	0.334473
200866_s_at	10954.89	P	0.000732422
200867_at	1345.504	P	0.00585938
200868_s_at	2090.557	P	0.0141602
200869_at	38169.49	P	0.000244141
200870_at	3111.906	P	0.000244141
200871_s_at	17864.24	P	0.000244141
200872_at	2604.275	P	0.000244141
200873_s_at	6941.055	P	0.000244141
200874_s_at	1276.396	P	0.0141602
200875_s_at	1806.229	P	0.000244141
200876_s_at	4709.286	P	0.000244141
200877_at	3427.395	P	0.000244141
200878_at	123.1318	A	0.366211
200879_s_at	139.2399	A	0.533936
200880_at	1471.983	A	0.0805664
200881_s_at	4168.523	P	0.000244141
200882_s_at	3911.785	P	0.0012207
200883_at	2265.576	P	0.000244141
200884_at	111.8844	A	0.665527
200885_at	771.3116	A	0.149658
200886_s_at	5213.647	P	0.000244141
200887_s_at	8810.183	P	0.000244141
200888_s_at	17248.95	P	0.000244141
200889_s_at	5647.224	P	0.0012207
200890_s_at	6915.028	P	0.000244141
200891_s_at	26466.66	P	0.000244141
200892_s_at	4364.985	P	0.000732422
200893_at	6797.322	P	0.000244141
200894_s_at	348.0268	A	0.334473
200895_s_at	737.9521	A	0.067627
200896_x_at	3735.076	P	0.0461426
200897_s_at	231.1129	A	0.111572
200898_s_at	2567.315	P	0.0185547
200899_s_at	1227.114	P	0.000244141
200900_s_at	1551.764	P	0.0185547
200901_s_at	1834.932	P	0.0302734
200902_at	9508.396	P	0.000244141
200903_s_at	922.7463	P	0.000732422
200904_at	4878.86	P	0.0107422
200905_x_at	37182.33	P	0.000244141
200906_s_at	95.15716	A	0.753906
200907_s_at	132.2743	A	0.432373
200908_s_at	441.7487	A	0.149658
200909_s_at	31933.78	P	0.000244141
200910_at	3575.308	P	0.00292969
200911_s_at	4730.949	P	0.00292969
200912_s_at	20189.49	P	0.000244141
200913_at	1341.813	P	0.0461426
200914_x_at	1464.433	P	0.000244141
200915_x_at	2944.473	P	0.000244141
200916_at	603.9148	A	0.246094
200917_s_at	2936.826	P	0.0107422
200918_s_at	19512.95	P	0.000244141
200919_at	695.192	A	0.111572
200920_s_at	16082.12	P	0.000244141
200921_s_at	10409.16	P	0.000244141
200922_at	1751.068	P	0.00292969
200923_at	1999.112	P	0.0239258
200924_s_at	2984.899	P	0.00805664
200925_at	25275.68	P	0.000732422
200926_at	44566.82	P	0.000244141
200927_s_at	940.238	P	0.0012207
200928_s_at	153.5626	A	0.5
200929_at	10217.82	P	0.000244141
200930_s_at	281.101	A	0.533936
200931_s_at	354.7389	A	0.0952148
200932_s_at	777.9432	A	0.067627
200933_x_at	44262.77	P	0.000244141
200934_at	351.4084	A	0.067627
200935_at	2654.289	P	0.0012207
200936_at	33537.62	P	0.000244141
200937_s_at	10952.17	P	0.000244141
200938_s_at	580.9093	P	0.0375977
200939_s_at	506.7957	A	0.567627
200940_s_at	1943.122	P	0.00292969
200941_at	831.6862	P	0.0107422
200942_s_at	2255.572	P	0.0239258
200943_at	3750.84	P	0.000244141
200944_s_at	6836.846	P	0.000244141
200945_s_at	10894.11	P	0.000244141
200946_x_at	1161.999	P	0.0302734
200947_s_at	687.3804	A	0.171387
200948_at	1187.55	P	0.000244141
200949_x_at	30039.62	P	0.000244141
200950_at	2626.77	P	0.00195313
200951_s_at	1095.395	P	0.0107422
200952_s_at	584.46	P	0.0375977
200953_s_at	7654.171	P	0.000244141
200954_at	2754.148	A	0.149658
200955_at	1422.64	P	0.000244141
200956_s_at	1611.182	P	0.0141602
200957_s_at	902.366	P	0.0185547
200958_s_at	2658.929	P	0.000244141
200959_at	1586.01	P	0.00292969
200960_x_at	3486.388	P	0.000732422
200961_at	1765.943	P	0.0107422
200962_at	583.4621	A	0.19458
200963_x_at	49938.77	P	0.000244141
200964_at	8603.841	P	0.000244141
200965_s_at	703.5078	M	0.0561523
200966_x_at	14130.24	P	0.000244141
200967_at	25510.81	P	0.000244141
200968_s_at	19478.87	P	0.000244141
200969_at	6685.25	P	0.000244141
200970_s_at	7694.843	P	0.000244141
200971_s_at	25440.2	P	0.000732422
200972_at	10668.36	P	0.000244141
200973_s_at	5140.006	P	0.000732422
200974_at	473.2804	P	0.0302734
200975_at	5750.961	P	0.000244141
200976_s_at	3072.17	P	0.0012207
200977_s_at	4038.87	P	0.000244141
200978_at	3973.169	P	0.000244141
200979_at	364.2027	P	0.0461426
200980_s_at	3001.303	P	0.000732422
200981_x_at	44435.56	P	0.000244141
200982_s_at	1146.971	P	0.000244141
200983_x_at	7231.338	P	0.000244141
200984_s_at	4683.701	P	0.000732422
200985_s_at	5921.612	P	0.000244141
200986_at	424.8612	A	0.19458
200987_x_at	1589.247	A	0.129639
200988_s_at	196.2263	A	0.246094
200989_at	3300.157	P	0.000244141
200990_at	2034.885	P	0.00585938
200991_s_at	1794.306	A	0.129639
200992_at	2483.381	P	0.000244141
200993_at	2721.758	P	0.000244141
200994_at	2176.094	P	0.000244141
200995_at	880.2031	P	0.0375977
200996_at	4883.116	P	0.0012207
200997_at	2164.951	P	0.0141602
200998_s_at	11851.63	P	0.000244141
200999_s_at	11869.58	P	0.000244141
201000_at	8486.716	P	0.00585938
201001_s_at	1689.01	P	0.000244141
201002_s_at	2618.513	P	0.000244141
201003_x_at	1507.895	P	0.0185547
201004_at	52743.66	P	0.000244141
201005_at	2403.517	P	0.00805664
201006_at	558.4186	A	0.149658
201007_at	4081.134	P	0.000732422
201008_s_at	26979.99	P	0.000244141
201009_s_at	23642.07	P	0.000244141
201010_s_at	22157.48	P	0.000244141
201011_at	7846.634	P	0.000244141
201012_at	225.5165	A	0.149658
201013_s_at	2575.93	P	0.000244141
201014_s_at	1359.214	P	0.000244141
201015_s_at	260.0797	A	0.303711
201016_at	1941.437	P	0.000732422
201017_at	1341.8	P	0.000244141
201018_at	370.3647	P	0.00415039
201019_s_at	4010.019	P	0.000244141
201020_at	958.5836	P	0.00195313
201021_s_at	6210.349	P	0.0012207
201022_s_at	5711.621	P	0.000244141
201023_at	4429.33	P	0.000244141
201024_x_at	4616.776	P	0.0012207
201025_at	515.9167	P	0.0141602
201026_at	340.4523	P	0.0185547
201027_s_at	1213.442	P	0.00292969
201028_s_at	843.2314	A	0.0805664
201029_s_at	1920.477	P	0.000244141
201030_x_at	6956.212	P	0.00195313
201031_s_at	6692.536	P	0.000244141
201032_at	1820.69	P	0.00805664
201033_x_at	51449.55	P	0.000244141
201034_at	7305.71	P	0.000244141
201035_s_at	675.4609	A	0.27417
201036_s_at	824.5485	P	0.00292969
201037_at	461.0343	A	0.171387
201038_s_at	1447.785	P	0.00585938
201039_s_at	1870.644	P	0.00805664
201040_at	2033.79	A	0.0805664
201041_s_at	35168.03	P	0.000732422
201042_at	402.7651	A	0.111572
201043_s_at	1504.582	P	0.00585938
201044_x_at	1977.042	P	0.00585938
201045_s_at	74.78539	A	0.888428
201046_s_at	4288.8	P	0.0375977
201047_x_at	7128.674	P	0.000244141
201048_x_at	444.5074	P	0.000244141
201049_s_at	58114.56	P	0.000244141
201050_at	4146.603	P	0.0012207
201051_at	3122.969	P	0.000244141
201052_s_at	2438.206	P	0.000732422
201053_s_at	668.4613	A	0.0805664
201054_at	1154.168	P	0.00195313
201055_s_at	1324.015	P	0.00195313
201056_at	868.618	P	0.0239258
201057_s_at	1580.798	P	0.000732422
201058_s_at	58.00211	A	0.962402
201059_at	1429.937	P	0.00195313
201060_x_at	1914.591	P	0.0302734
201061_s_at	2286.457	P	0.0012207
201062_at	56.7555	A	0.80542
201063_at	1397.332	P	0.000244141
201064_s_at	18952.73	P	0.000244141
201065_s_at	3290.785	P	0.0239258
201066_at	2906.053	P	0.0185547
201067_at	707.7224	A	0.246094
201068_s_at	5302.886	P	0.000244141
201069_at	109.0133	A	0.432373
201070_x_at	2349.8	P	0.0141602
201071_x_at	8275.178	P	0.00195313
201072_s_at	700.5187	A	0.129639
201073_s_at	850.4007	A	0.0952148
201074_at	1412.88	P	0.00195313
201075_s_at	627.3216	P	0.00195313
201076_at	1185.5	P	0.0239258
201077_s_at	4741.553	P	0.000244141
201078_at	8888.516	P	0.000732422
201079_at	3541.825	P	0.00195313
201080_at	663.1421	A	0.129639
201081_s_at	141.37	A	0.601074
201082_s_at	781.7104	P	0.0239258
201083_s_at	618.3455	P	0.0239258
201084_s_at	4420.663	P	0.000244141
201085_s_at	1124.357	A	0.171387
201086_x_at	4615.208	P	0.000244141
201087_at	558.5733	A	0.334473
201088_at	1301.858	P	0.000244141
201089_at	755.7308	P	0.000244141
201090_x_at	11846.27	P	0.00585938
201091_s_at	1474.998	P	0.000244141
201092_at	4268.715	P	0.000244141
201093_x_at	4006.127	P	0.000732422
201094_at	44862.22	P	0.000244141
201095_at	4002.8	A	0.067627
201096_s_at	10479.68	P	0.000244141
201097_s_at	10660.74	P	0.000244141
201098_at	5443.454	P	0.000244141
201099_at	1384.932	P	0.000244141
201100_s_at	2530.109	P	0.00195313
201101_s_at	763.5721	P	0.0239258
201102_s_at	954.663	P	0.00805664
201103_x_at	6139.98	P	0.000732422
