ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
200067_x_at	7133.063	P	0.000244141
200068_s_at	18569.28	P	0.000244141
200069_at	772.4794	P	0.000244141
200070_at	1387.572	P	0.00585938
200071_at	3613.056	P	0.000732422
200072_s_at	4215.85	P	0.000244141
200073_s_at	11600.13	P	0.000244141
200074_s_at	30045.98	P	0.000244141
200075_s_at	2913.046	P	0.000244141
200076_s_at	1866.117	P	0.000732422
200077_s_at	43554.11	P	0.000244141
200078_s_at	4759.671	P	0.000732422
200079_s_at	8809.939	P	0.000244141
200080_s_at	31320.24	P	0.000244141
200081_s_at	56553.76	P	0.000244141
200082_s_at	36001.27	P	0.000244141
200083_at	2191.4	P	0.0012207
200084_at	6149.128	P	0.000244141
200085_s_at	3671.314	P	0.00292969
200086_s_at	14324.45	P	0.000244141
200087_s_at	20853.84	P	0.000244141
200088_x_at	65764.91	P	0.000244141
200089_s_at	49956.21	P	0.000244141
200090_at	8001.072	P	0.000244141
200091_s_at	60772.03	P	0.000244141
200092_s_at	69776.88	P	0.000244141
200093_s_at	17535.33	P	0.000244141
200094_s_at	48174.77	P	0.000244141
200095_x_at	71050.63	P	0.000244141
200096_s_at	12990.12	P	0.000244141
200097_s_at	13594.13	P	0.000732422
200098_s_at	5893.32	P	0.000244141
200099_s_at	83326.17	P	0.000244141
200593_s_at	2267.712	P	0.000244141
200594_x_at	12143.93	P	0.000244141
200595_s_at	16248.37	P	0.000244141
200596_s_at	3898.195	P	0.000244141
200597_at	1641.743	P	0.000732422
200598_s_at	23239.3	P	0.000244141
200599_s_at	50316.49	P	0.000244141
200600_at	7105.063	P	0.000244141
200601_at	1379.58	P	0.00585938
200602_at	3904.777	P	0.000244141
200603_at	13074.52	P	0.000244141
200604_s_at	295.2809	P	0.000244141
200605_s_at	3259.864	P	0.000244141
200606_at	29.59921	A	0.398926
200607_s_at	914.6074	P	0.0012207
200608_s_at	8420.098	P	0.000244141
200609_s_at	6095.694	P	0.000244141
200610_s_at	16456.93	P	0.000244141
200611_s_at	3739.029	P	0.000244141
200612_s_at	843.3648	P	0.00195313
200613_at	3510.161	P	0.000244141
200614_at	14225.83	P	0.000244141
200615_s_at	864.4687	P	0.000244141
200616_s_at	4389.401	P	0.000732422
200617_at	4497.872	P	0.000244141
200618_at	6314.603	P	0.000244141
200619_at	1892.543	P	0.0239258
200620_at	28629.38	P	0.000244141
200621_at	2426.906	P	0.000244141
200622_x_at	2537.799	P	0.000244141
200623_s_at	574.7388	P	0.0107422
200624_s_at	6418.225	P	0.000244141
200625_s_at	5390.904	P	0.000244141
200626_s_at	11871.19	P	0.000244141
200627_at	20545.11	P	0.000244141
200628_s_at	2160.762	A	0.0952148
200629_at	1970.434	P	0.000244141
200630_x_at	13599.3	P	0.000244141
200631_s_at	12765.72	P	0.000244141
200632_s_at	5445.106	P	0.000732422
200633_at	56417.88	P	0.000244141
200634_at	18861.83	P	0.000244141
200635_s_at	305.8792	P	0.0185547
200636_s_at	1160.143	A	0.067627
200637_s_at	139.8697	A	0.27417
200638_s_at	6706.08	P	0.000244141
200639_s_at	6819.023	P	0.000244141
200640_at	6209.279	P	0.000244141
200641_s_at	1962.297	P	0.000244141
200642_at	8453.912	P	0.000244141
200643_at	3825.776	P	0.000244141
200644_at	267.9505	P	0.000732422
200645_at	15275.56	P	0.000244141
200646_s_at	868.6917	P	0.0141602
200647_x_at	6920.636	P	0.000732422
200648_s_at	209.3936	A	0.129639
200649_at	1593.039	P	0.0012207
200650_s_at	28831.48	P	0.000244141
200651_at	49055.38	P	0.000244141
200652_at	14307.8	P	0.000732422
200653_s_at	11469.85	P	0.000244141
200654_at	29761.84	P	0.00805664
200655_s_at	11938.81	P	0.000244141
200656_s_at	10595.58	P	0.000244141
200657_at	19096.37	P	0.000244141
200658_s_at	1665.516	P	0.000244141
200659_s_at	344.5366	P	0.000244141
200660_at	2030.082	P	0.000732422
200661_at	2465.991	P	0.000244141
200662_s_at	14083.43	P	0.000244141
200663_at	23089.38	P	0.000244141
200664_s_at	704.621	P	0.0302734
200665_s_at	57.26223	A	0.19458
200666_s_at	1275.504	P	0.000732422
200667_at	7992.317	P	0.000244141
200668_s_at	14980.81	P	0.000244141
200669_s_at	5386.893	P	0.000244141
200670_at	28995.35	P	0.000244141
200671_s_at	195.8748	A	0.149658
200672_x_at	448.2306	P	0.0239258
200673_at	11558.44	P	0.000244141
200674_s_at	48944.76	P	0.000244141
200675_at	3219.603	P	0.000244141
200676_s_at	234.7586	P	0.000732422
200677_at	5686.283	P	0.000244141
200678_x_at	1513.065	P	0.00585938
200679_x_at	4676.321	P	0.000244141
200680_x_at	20157.7	P	0.000244141
200681_at	7715.533	P	0.000244141
200682_s_at	7243.438	P	0.000244141
200683_s_at	1284.315	P	0.000244141
200684_s_at	534.2682	P	0.00292969
200685_at	1904.7	P	0.000244141
200686_s_at	14314.06	P	0.000732422
200687_s_at	1207.231	P	0.00195313
200688_at	529.7248	P	0.0141602
200689_x_at	51960.36	P	0.000244141
200690_at	577.4002	P	0.0012207
200691_s_at	5277.746	P	0.000732422
200692_s_at	2572.864	P	0.000244141
200693_at	10805.28	P	0.000244141
200694_s_at	4781.057	P	0.000244141
200695_at	1033.271	P	0.0185547
200696_s_at	535.1734	P	0.00415039
200697_at	1017.493	P	0.00292969
200698_at	3284.65	P	0.000244141
200699_at	2040.96	P	0.000732422
200700_s_at	5567.69	P	0.000244141
200701_at	12845.58	P	0.000244141
200702_s_at	1584.988	P	0.000244141
200703_at	17145.98	P	0.000244141
200704_at	4153.711	P	0.000244141
200705_s_at	64416.1	P	0.000244141
200706_s_at	1676.489	P	0.000244141
200707_at	1192.628	P	0.000732422
200708_at	3722.358	P	0.000244141
200709_at	1529.803	P	0.000244141
200710_at	8565.594	P	0.000244141
200711_s_at	2817.875	P	0.000244141
200712_s_at	1436.522	P	0.000244141
200713_s_at	4749.265	P	0.000244141
200714_x_at	4206.36	P	0.000244141
200715_x_at	55500.26	P	0.000244141
200716_x_at	77019.63	P	0.000244141
200717_x_at	82124.72	P	0.000244141
200718_s_at	15566.4	P	0.000244141
200719_at	627.6086	P	0.00195313
200720_s_at	659.5228	P	0.000244141
200721_s_at	642.4573	P	0.0239258
200722_s_at	2036.355	P	0.000244141
200723_s_at	6349.444	P	0.000244141
200724_at	214.4027	P	0.0239258
200725_x_at	53912.14	P	0.000244141
200726_at	30120.55	P	0.000244141
200727_s_at	1708.172	P	0.000732422
200728_at	7518.475	P	0.000244141
200729_s_at	5570.006	P	0.000244141
200730_s_at	1542.819	P	0.000244141
200731_s_at	1584.808	P	0.000732422
200732_s_at	3927.765	P	0.000244141
200733_s_at	7421.554	P	0.000244141
200734_s_at	638.9391	P	0.00585938
200735_x_at	53247.88	P	0.000244141
200736_s_at	5925.63	P	0.000732422
200737_at	1834.318	P	0.00415039
200738_s_at	12002.12	P	0.000244141
200739_s_at	717.5236	P	0.00292969
200740_s_at	6725.818	P	0.000244141
200741_s_at	80871.02	P	0.000244141
200742_s_at	1574.198	P	0.000244141
200743_s_at	3902.942	P	0.000244141
200744_s_at	1559.875	P	0.000244141
200745_s_at	2572.99	P	0.000244141
200746_s_at	5023.099	P	0.0012207
200747_s_at	926.7945	P	0.0141602
200748_s_at	7425.662	P	0.000244141
200749_at	4092.408	P	0.0012207
200750_s_at	4934.62	P	0.000244141
200751_s_at	3900.567	P	0.000244141
200752_s_at	332.7812	P	0.0375977
200753_x_at	3948.448	P	0.000732422
200754_x_at	10674.41	P	0.000244141
200755_s_at	1291.296	P	0.00292969
200756_x_at	661.7377	P	0.0141602
200757_s_at	2065.268	P	0.00195313
200758_s_at	1050.175	P	0.00195313
200759_x_at	1343.56	P	0.000244141
200760_s_at	9776.736	P	0.000244141
200761_s_at	28235.51	P	0.000244141
200762_at	264.8459	P	0.00805664
200763_s_at	71425.57	P	0.000244141
200764_s_at	1021.703	P	0.000732422
200765_x_at	2143.938	P	0.000244141
200766_at	269.8108	A	0.0952148
200767_s_at	1072.065	P	0.000244141
200768_s_at	6119.83	P	0.000244141
200769_s_at	316.6328	A	0.129639
200770_s_at	2247.025	P	0.000732422
200771_at	1280.306	P	0.00195313
200772_x_at	29874.04	P	0.000244141
200773_x_at	33400.3	P	0.000244141
200774_at	24381.34	P	0.000244141
200775_s_at	12802.33	P	0.000244141
200776_s_at	1974.932	P	0.000244141
200777_s_at	5364.389	P	0.000244141
200778_s_at	4473.788	P	0.000244141
200779_at	18202.05	P	0.000244141
200780_x_at	30948.88	P	0.000244141
200781_s_at	57396.33	P	0.000244141
200782_at	6110.234	P	0.000244141
200783_s_at	622.7571	P	0.0012207
200784_s_at	27.36669	A	0.904785
200785_s_at	191.0077	P	0.0461426
200786_at	6608.828	P	0.000244141
200787_s_at	782.3125	P	0.000244141
200788_s_at	2389.693	P	0.000732422
200789_at	2826.421	P	0.0107422
200790_at	29763.12	P	0.000244141
200791_s_at	3213.931	P	0.000244141
200792_at	5230.968	P	0.000732422
200793_s_at	2234.198	P	0.000244141
200794_x_at	9897.32	P	0.000244141
200795_at	25.85805	A	0.696289
200796_s_at	1094.351	P	0.00195313
200797_s_at	48626.11	P	0.000244141
200798_x_at	28390.73	P	0.000244141
200799_at	900.5213	P	0.000244141
200800_s_at	361.7367	P	0.000244141
200801_x_at	39169.07	P	0.000244141
200802_at	5426.131	P	0.000244141
200803_s_at	31261	P	0.000244141
200804_at	9451.479	P	0.000244141
200805_at	3110.804	P	0.000244141
200806_s_at	6089.154	P	0.000244141
200807_s_at	24164.3	P	0.000244141
200808_s_at	422.6615	P	0.00805664
200809_x_at	52280.74	P	0.000244141
200810_s_at	12748.69	P	0.000244141
200811_at	4098.053	P	0.00292969
200812_at	3989.75	P	0.000732422
200813_s_at	724.7283	P	0.0239258
200814_at	13428.95	P	0.000732422
200815_s_at	2069.25	P	0.000244141
200816_s_at	2016.998	P	0.000732422
200817_x_at	57419.4	P	0.000244141
200818_at	12406.73	P	0.000244141
200819_s_at	64969.43	P	0.000244141
200820_at	3389.364	P	0.000732422
200821_at	5765.796	P	0.000244141
200822_x_at	4502.009	P	0.000244141
200823_x_at	49288.98	P	0.000244141
200824_at	3674.308	P	0.000244141
200825_s_at	4837.898	P	0.000244141
200826_at	17834.11	P	0.000244141
200827_at	553.8523	P	0.0107422
200828_s_at	6783.085	P	0.000244141
200829_x_at	7238.514	P	0.000244141
200830_at	3458.059	P	0.000244141
200831_s_at	160.5224	A	0.303711
200832_s_at	503.5822	P	0.000244141
200833_s_at	10428.81	P	0.000244141
200834_s_at	60563.37	P	0.000244141
200835_s_at	240.1125	A	0.171387
200836_s_at	728.9781	M	0.0561523
200837_at	3293.756	P	0.000244141
200838_at	3718.773	P	0.00195313
200839_s_at	6309.696	P	0.000244141
200840_at	23799.08	P	0.000244141
200841_s_at	677.387	P	0.000244141
200842_s_at	3257.695	P	0.000244141
200843_s_at	5651.198	P	0.000244141
200844_s_at	6178.604	P	0.000244141
200845_s_at	7874.851	P	0.000244141
200846_s_at	2782.458	P	0.000244141
200847_s_at	18554.12	P	0.000244141
200848_at	956.1014	P	0.000732422
200849_s_at	1863.416	P	0.000732422
200850_s_at	3520.519	P	0.000244141
200851_s_at	3215.389	P	0.00805664
200852_x_at	773.441	P	0.0141602
200853_at	8401.666	P	0.00195313
200854_at	1356.776	P	0.000244141
200855_at	332.7466	P	0.000732422
200856_x_at	654.3825	P	0.000732422
200857_s_at	646.1463	P	0.00292969
200858_s_at	49269.18	P	0.000244141
200859_x_at	1562.443	P	0.00585938
200860_s_at	3748.389	P	0.000244141
200861_at	1251.262	P	0.00805664
200862_at	117.2006	P	0.00585938
200863_s_at	2753.324	P	0.0012207
200864_s_at	1085.864	P	0.000732422
200865_at	3.947483	A	0.689209
200866_s_at	12421.3	P	0.000244141
200867_at	1080.308	P	0.00195313
200868_s_at	816.3028	P	0.0461426
200869_at	86195.08	P	0.000244141
200870_at	8843.63	P	0.000244141
200871_s_at	35087.7	P	0.000244141
200872_at	2838.032	P	0.000244141
200873_s_at	11201.56	P	0.000244141
200874_s_at	447.8235	P	0.000732422
200875_s_at	3070.102	P	0.000244141
200876_s_at	10436.99	P	0.000244141
200877_at	9256.501	P	0.000244141
200878_at	52.99047	A	0.171387
200879_s_at	66.44305	A	0.2670898
200880_at	4451.209	P	0.000732422
200881_s_at	6531.936	P	0.000244141
200882_s_at	4874.367	P	0.000244141
200883_at	2684.942	P	0.000244141
200884_at	402.5871	P	0.0461426
200885_at	537.011	M	0.0561523
200886_s_at	11344.76	P	0.000244141
200887_s_at	21741.15	P	0.000244141
200888_s_at	53847.68	P	0.000244141
200889_s_at	3515.865	P	0.000244141
200890_s_at	2633.245	P	0.000244141
200891_s_at	36633.19	P	0.000244141
200892_s_at	3471.276	P	0.000244141
200893_at	15194.7	P	0.000244141
200894_s_at	470.3968	P	0.00292969
200895_s_at	1033.393	P	0.0185547
200896_x_at	1556.87	P	0.0012207
200897_s_at	45.26874	A	0.219482
200898_s_at	745.3734	P	0.00415039
200899_s_at	2965.217	P	0.000244141
200900_s_at	1683.404	P	0.000244141
200901_s_at	2241.392	P	0.000732422
200902_at	13871.64	P	0.000244141
200903_s_at	3169.702	P	0.000244141
200904_at	7073.819	P	0.000244141
200905_x_at	38946.89	P	0.000244141
200906_s_at	90.67332	A	0.696289
200907_s_at	8.183436	A	0.8344727
200908_s_at	569.5434	M	0.0561523
200909_s_at	36412	P	0.000244141
200910_at	4736.21	P	0.000244141
200911_s_at	4898.461	P	0.0141602
200912_s_at	48466.04	P	0.000244141
200913_at	923.8395	M	0.0561523
200914_x_at	2880.323	P	0.000244141
200915_x_at	11049.24	P	0.000244141
200916_at	1236.694	P	0.00292969
200917_s_at	2038.753	P	0.00805664
200918_s_at	15471.18	P	0.000244141
200919_at	1465.881	A	0.0805664
200920_s_at	14159.85	P	0.000244141
200921_s_at	25970.49	P	0.000244141
200922_at	988.4819	P	0.000244141
200923_at	444.8966	A	0.0952148
200924_s_at	621.3713	P	0.00292969
200925_at	11974.83	P	0.000244141
200926_at	81481.29	P	0.000244141
200927_s_at	824.3007	P	0.000244141
200928_s_at	62.25977	P	0.0375977
200929_at	10724.51	P	0.000244141
200930_s_at	50.18083	A	0.665527
200931_s_at	873.7666	P	0.000244141
200932_s_at	3380.21	P	0.000732422
200933_x_at	80925.88	P	0.000244141
200934_at	313.55	P	0.0141602
200935_at	290.1404	P	0.000732422
200936_at	62958.8	P	0.000244141
200937_s_at	56373.37	P	0.000244141
200938_s_at	101.4071	A	0.303711
200939_s_at	119.5249	A	0.246094
200940_s_at	1990.16	P	0.000244141
200941_at	2406.827	P	0.000244141
200942_s_at	2868.707	P	0.00195313
200943_at	4791.685	P	0.000732422
200944_s_at	11946.61	P	0.000244141
200945_s_at	9254.445	P	0.000244141
200946_x_at	1314.687	P	0.00415039
200947_s_at	1895.817	P	0.0012207
200948_at	1923.861	P	0.000244141
200949_x_at	52864.54	P	0.000244141
200950_at	3303.68	P	0.000244141
200951_s_at	7507.211	P	0.000732422
200952_s_at	742.4695	P	0.000244141
200953_s_at	22757.89	P	0.000244141
200954_at	653.1906	A	0.334473
200955_at	1620.964	P	0.000244141
200956_s_at	1109.544	P	0.00415039
200957_s_at	1572.639	P	0.000244141
200958_s_at	4193.636	P	0.000244141
200959_at	1287.678	P	0.000244141
200960_x_at	4578.262	P	0.0012207
200961_at	2213.026	P	0.0012207
200962_at	2443.95	P	0.000244141
200963_x_at	79153.13	P	0.000244141
200964_at	3656.555	P	0.000244141
200965_s_at	5825.477	P	0.000244141
200966_x_at	10719.61	P	0.000244141
200967_at	24857.02	P	0.000244141
200968_s_at	18518.57	P	0.000244141
200969_at	18309.25	P	0.000244141
200970_s_at	14542.88	P	0.000732422
200971_s_at	26332.93	P	0.000244141
200972_at	10358.52	P	0.000244141
200973_s_at	4254.903	P	0.000244141
200974_at	307.733	P	0.0239258
200975_at	4984.109	P	0.000244141
200976_s_at	8889.328	P	0.000244141
200977_s_at	6589.856	P	0.000244141
200978_at	4683.838	P	0.000244141
200979_at	926.6692	P	0.000244141
200980_s_at	1747.785	P	0.000244141
200981_x_at	29693.26	P	0.000244141
200982_s_at	3353.168	P	0.000244141
200983_x_at	19571.02	P	0.000244141
200984_s_at	11817.93	P	0.000244141
200985_s_at	13682.45	P	0.000244141
200986_at	12.61105	A	0.6254883
200987_x_at	1286.481	P	0.00415039
200988_s_at	193.0059	P	0.00195313
200989_at	239.8194	P	0.000244141
200990_at	3159.093	P	0.000732422
200991_s_at	1309.599	P	0.00805664
200992_at	6973.387	P	0.000244141
200993_at	8308.895	P	0.000244141
200994_at	8136.143	P	0.000244141
200995_at	2781.954	P	0.000732422
200996_at	9132.677	P	0.000244141
200997_at	3054.61	P	0.000244141
200998_s_at	6099.245	P	0.000244141
200999_s_at	13938.84	P	0.000244141
201000_at	5527.254	P	0.00585938
201001_s_at	1407.443	P	0.000244141
201002_s_at	1954.767	P	0.000244141
201003_x_at	773.764	P	0.000732422
201004_at	66369.21	P	0.000244141
201005_at	1413.403	P	0.000244141
201006_at	73.21236	A	0.067627
201007_at	3500.612	P	0.000732422
201008_s_at	17004.16	P	0.000244141
201009_s_at	15483.71	P	0.000244141
201010_s_at	24063.75	P	0.000244141
201011_at	12613.11	P	0.000244141
201012_at	306.2166	P	0.000732422
201013_s_at	5311.085	P	0.000244141
201014_s_at	2318.33	P	0.000244141
201015_s_at	298.6386	P	0.0012207
201016_at	3694.789	P	0.000244141
201017_at	1512.537	P	0.000244141
201018_at	2284.708	P	0.000244141
201019_s_at	11310.51	P	0.000244141
201020_at	1197.086	P	0.000244141
201021_s_at	3287.207	P	0.000244141
201022_s_at	4483.747	P	0.000244141
201023_at	8782.651	P	0.000244141
201024_x_at	8207.897	P	0.000244141
201025_at	1602.26	P	0.000244141
201026_at	1283.382	P	0.00195313
201027_s_at	1835.944	P	0.000732422
201028_s_at	1064.242	P	0.00415039
201029_s_at	4157.264	P	0.000244141
201030_x_at	21422.72	P	0.000244141
201031_s_at	18569.41	P	0.000244141
201032_at	714.4286	P	0.00585938
201033_x_at	56151.93	P	0.000244141
201034_at	10327.07	P	0.000244141
201035_s_at	1475.907	P	0.00585938
201036_s_at	2281.199	P	0.000244141
201037_at	64.83479	A	0.432373
201038_s_at	1960.064	P	0.00195313
201039_s_at	1424.752	P	0.00805664
201040_at	963.5496	P	0.0141602
201041_s_at	59503.63	P	0.000244141
201042_at	11.51742	A	0.828613
201043_s_at	320.0359	P	0.00415039
201044_x_at	1756.376	P	0.000244141
201045_s_at	16.08233	A	0.888428
201046_s_at	3563.172	P	0.0461426
201047_x_at	4444.364	P	0.000244141
201048_x_at	259.4088	A	0.0952148
201049_s_at	64640.3	P	0.000244141
201050_at	2554.55	P	0.000244141
201051_at	3260.756	P	0.000244141
201052_s_at	1085.392	P	0.000732422
201053_s_at	2012.459	P	0.00585938
201054_at	8062.559	P	0.000244141
201055_s_at	975.6949	P	0.000732422
201056_at	734.491	P	0.0012207
201057_s_at	3318.074	P	0.000244141
201058_s_at	195.3009	A	0.303711
201059_at	517.6871	P	0.000244141
201060_x_at	4803.314	P	0.00195313
201061_s_at	5143.154	P	0.000244141
201062_at	101.1243	A	0.149658
201063_at	2242.185	P	0.000244141
201064_s_at	9400.305	P	0.000244141
201065_s_at	4237.142	P	0.0185547
201066_at	3090.799	P	0.00805664
201067_at	1677.893	P	0.00292969
201068_s_at	11540.78	P	0.000244141
201069_at	104.0663	A	0.0952148
201070_x_at	1805.085	P	0.000244141
201071_x_at	12053.7	P	0.000732422
201072_s_at	566.1741	P	0.000732422
201073_s_at	162.4512	P	0.0012207
201074_at	2304.603	P	0.000732422
201075_s_at	859.8552	P	0.000244141
201076_at	1537.264	P	0.000732422
201077_s_at	9367.807	P	0.000244141
201078_at	18542.78	P	0.000244141
201079_at	7732.188	P	0.000244141
201080_at	527.7698	P	0.0185547
201081_s_at	299.8466	P	0.00195313
201082_s_at	638.5173	P	0.000244141
201083_s_at	704.09	P	0.000244141
201084_s_at	11659.84	P	0.000244141
201085_s_at	2038.1	P	0.000244141
201086_x_at	4558.307	P	0.000244141
201087_at	480.8159	P	0.01318359
201088_at	6427.812	P	0.000244141
201089_at	1421.884	P	0.000244141
201090_x_at	9276.329	P	0.0185547
201091_s_at	2828.473	P	0.000244141
201092_at	11580.08	P	0.000244141
201093_x_at	5948.314	P	0.000244141
201094_at	64928.25	P	0.000244141
201095_at	4278.326	P	0.00415039
201096_s_at	5236.635	P	0.000244141
201097_s_at	12408.37	P	0.000244141
201098_at	6481.547	P	0.000244141
201099_at	1753.513	P	0.000244141
201100_s_at	4597.596	P	0.00195313
