ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
200056_s_at	1953.423	P	0.000244141
200057_s_at	14483.9	P	0.000244141
200058_s_at	3086.085	P	0.000244141
200059_s_at	17212.39	P	0.000244141
200060_s_at	2306.775	P	0.00195313
200061_s_at	69728.92	P	0.000244141
200062_s_at	87982.23	P	0.000244141
200063_s_at	59833.48	P	0.000244141
200064_at	10836.02	P	0.000244141
200065_s_at	14535.36	P	0.000244141
200066_at	3530.278	P	0.0107422
200067_x_at	4153.291	P	0.000244141
200068_s_at	31334.75	P	0.000244141
200069_at	501.7886	P	0.000244141
200070_at	749.6594	A	0.0805664
200071_at	1816.493	P	0.00415039
200072_s_at	4462.77	P	0.000244141
200073_s_at	11173.8	P	0.000244141
200074_s_at	49595.77	P	0.000244141
200075_s_at	4525.981	P	0.000732422
200076_s_at	2401.067	P	0.00195313
200077_s_at	47728.43	P	0.000244141
200078_s_at	3165.968	P	0.000244141
200079_s_at	7687.411	P	0.000244141
200080_s_at	41921.36	P	0.000244141
200081_s_at	81214.66	P	0.000244141
200082_s_at	48436.82	P	0.000244141
200083_at	1479.159	P	0.00805664
200084_at	11019.35	P	0.000244141
200085_s_at	8617.029	P	0.000732422
200086_s_at	15714.94	P	0.000244141
200087_s_at	28448.43	P	0.000244141
200088_x_at	73598.3	P	0.000244141
200089_s_at	86234.62	P	0.000244141
200090_at	4544.137	P	0.000244141
200091_s_at	68084.47	P	0.000244141
200092_s_at	99063.84	P	0.000244141
200093_s_at	17228.07	P	0.000244141
200094_s_at	41346.82	P	0.000244141
200095_x_at	99828.23	P	0.000244141
200096_s_at	18436.29	P	0.000244141
200097_s_at	13779.98	P	0.000732422
200098_s_at	8095.589	P	0.000244141
200099_s_at	88595.09	P	0.000244141
200593_s_at	2934.634	P	0.000244141
200594_x_at	10548.02	P	0.000244141
200595_s_at	11462.17	P	0.000244141
200596_s_at	4795.062	P	0.000244141
200597_at	642.2496	P	0.000244141
200598_s_at	25072.89	P	0.000244141
200599_s_at	53696.85	P	0.000244141
200600_at	5365.201	P	0.000244141
200601_at	850.015	M	0.0561523
200602_at	1652.266	P	0.000244141
200603_at	5916.033	P	0.000244141
200604_s_at	1014.689	P	0.000244141
200605_s_at	4556.144	P	0.000244141
200606_at	33.693	A	0.533936
200607_s_at	1351.538	P	0.00292969
200608_s_at	4771.146	P	0.000244141
200609_s_at	1769.101	P	0.00292969
200610_s_at	22858.46	P	0.000244141
200611_s_at	1355.798	P	0.00805664
200612_s_at	754.6962	P	0.00585938
200613_at	3261.646	P	0.00415039
200614_at	7487.872	P	0.000244141
200615_s_at	974.9672	P	0.00292969
200616_s_at	4007.028	P	0.000732422
200617_at	2668.664	P	0.000244141
200618_at	2715.516	P	0.000732422
200619_at	2281.175	A	0.129639
200620_at	23375.66	P	0.000244141
200621_at	2590.847	P	0.000244141
200622_x_at	1627.107	P	0.0012207
200623_s_at	416.4307	M	0.0561523
200624_s_at	8136.825	P	0.000244141
200625_s_at	3528.831	P	0.000732422
200626_s_at	7145.465	P	0.000244141
200627_at	16897.92	P	0.000244141
200628_s_at	2396.829	P	0.0239258
200629_at	3310.945	P	0.000244141
200630_x_at	17591.45	P	0.000244141
200631_s_at	9202.877	P	0.000244141
200632_s_at	1219.112	P	0.000244141
200633_at	37615.74	P	0.00195313
200634_at	4334.903	P	0.000244141
200635_s_at	24.37759	A	0.870361
200636_s_at	107.7364	A	0.601074
200637_s_at	143.9004	A	0.5
200638_s_at	6792.431	P	0.000244141
200639_s_at	6665.437	P	0.000244141
200640_at	3636.076	P	0.000244141
200641_s_at	3525.222	P	0.000244141
200642_at	14058.35	P	0.000244141
200643_at	9217.642	P	0.000732422
200644_at	898.0135	P	0.0012207
200645_at	11570.9	P	0.000244141
200646_s_at	551.4347	P	0.0185547
200647_x_at	14405.31	P	0.000244141
200648_s_at	45.95601	A	0.665527
200649_at	1110.088	P	0.00415039
200650_s_at	22556.14	P	0.000244141
200651_at	78636.76	P	0.000244141
200652_at	22944.8	P	0.000732422
200653_s_at	5307.551	P	0.000732422
200654_at	20327.38	P	0.0107422
200655_s_at	5984.784	P	0.000244141
200656_s_at	8610.555	P	0.000732422
200657_at	12915.9	P	0.000244141
200658_s_at	2505.956	P	0.000244141
200659_s_at	502.2238	P	0.000244141
200660_at	988.0399	P	0.0239258
200661_at	1266.807	P	0.00195313
200662_s_at	18000.11	P	0.000244141
200663_at	18883.24	P	0.000244141
200664_s_at	3358.308	P	0.00292969
200665_s_at	30.25423	A	0.696289
200666_s_at	2828.144	P	0.000244141
200667_at	4356.756	P	0.000244141
200668_s_at	12394.96	P	0.000244141
200669_s_at	6771.418	P	0.000244141
200670_at	29569.29	P	0.000244141
200671_s_at	22.98536	A	0.753906
200672_x_at	537.46	A	0.0805664
200673_at	11140.11	P	0.000244141
200674_s_at	76235.11	P	0.000244141
200675_at	33.23009	A	0.828613
200676_s_at	274.9803	P	0.00805664
200677_at	3180.822	P	0.000732422
200678_x_at	4107.794	P	0.000732422
200679_x_at	7570.325	P	0.000244141
200680_x_at	19248.34	P	0.000244141
200681_at	3998.986	P	0.000244141
200682_s_at	7429.525	P	0.000244141
200683_s_at	582.3472	P	0.000244141
200684_s_at	247.3137	P	0.0185547
200685_at	847.1085	P	0.0302734
200686_s_at	9702.438	P	0.000244141
200687_s_at	1057.142	P	0.00415039
200688_at	440.8413	A	0.067627
200689_x_at	60349.24	P	0.000244141
200690_at	1372.76	P	0.00195313
200691_s_at	10165.25	P	0.000244141
200692_s_at	5910.935	P	0.000244141
200693_at	6732.476	P	0.000244141
200694_s_at	3470.287	P	0.000244141
200695_at	899.9811	P	0.0375977
200696_s_at	219.0141	A	0.366211
200697_at	663.3767	P	0.0141602
200698_at	4827.225	P	0.000244141
200699_at	1183.639	P	0.00195313
200700_s_at	10189.85	P	0.000244141
200701_at	4116.419	P	0.000244141
200702_s_at	1241.631	P	0.000244141
200703_at	13439.94	P	0.000244141
200704_at	2892.284	P	0.000244141
200705_s_at	70936.67	P	0.000244141
200706_s_at	2198.609	P	0.000244141
200707_at	2340.079	P	0.0012207
200708_at	1858.233	P	0.000244141
200709_at	1884.775	P	0.000244141
200710_at	4991.475	P	0.000244141
200711_s_at	2748.559	P	0.000244141
200712_s_at	1732.132	P	0.000244141
200713_s_at	5461.031	P	0.000244141
200714_x_at	4458.839	P	0.000732422
200715_x_at	59142.65	P	0.000244141
200716_x_at	90247.6	P	0.000244141
200717_x_at	96070.14	P	0.000244141
200718_s_at	19492.72	P	0.000244141
200719_at	1638.245	P	0.000244141
200720_s_at	677.8031	P	0.000244141
200721_s_at	388.243	A	0.111572
200722_s_at	2847.108	P	0.000244141
200723_s_at	12971.27	P	0.000244141
200724_at	181.2055	M	0.0561523
200725_x_at	58453.11	P	0.000244141
200726_at	22923.51	P	0.000244141
200727_s_at	1041.796	P	0.0239258
200728_at	4225.729	P	0.000244141
200729_s_at	4776.242	P	0.000244141
200730_s_at	4620.394	P	0.000244141
200731_s_at	1919.539	P	0.000244141
200732_s_at	3715.561	P	0.000244141
200733_s_at	6239.771	P	0.000244141
200734_s_at	885.2798	P	0.000732422
200735_x_at	70886.95	P	0.000244141
200736_s_at	8093.519	P	0.000732422
200737_at	2251.34	P	0.00195313
200738_s_at	14818.25	P	0.000244141
200739_s_at	1536.648	P	0.00195313
200740_s_at	5779.418	P	0.000244141
200741_s_at	96380.55	P	0.000244141
200742_s_at	2693.28	P	0.000244141
200743_s_at	2967.624	P	0.000732422
200744_s_at	1225.746	P	0.000244141
200745_s_at	2603.649	P	0.0012207
200746_s_at	3151.656	P	0.00195313
200747_s_at	407.9873	A	0.067627
200748_s_at	13649.34	P	0.000244141
200749_at	4833.678	P	0.000244141
200750_s_at	17465.16	P	0.000244141
200751_s_at	5976.992	P	0.000244141
200752_s_at	423.9147	A	0.19458
200753_x_at	5708.314	P	0.000244141
200754_x_at	12049.52	P	0.000244141
200755_s_at	2051.52	P	0.000244141
200756_x_at	1742.557	P	0.00415039
200757_s_at	3802.17	P	0.000732422
200758_s_at	1098.028	P	0.0302734
200759_x_at	1688.858	P	0.000732422
200760_s_at	3373.779	P	0.000244141
200761_s_at	6526.915	P	0.000244141
200762_at	11.94775	A	0.601074
200763_s_at	96306.92	P	0.000244141
200764_s_at	1420.543	P	0.000244141
200765_x_at	1591.391	P	0.00195313
200766_at	395.5687	P	0.0461426
200767_s_at	697.093	P	0.00805664
200768_s_at	6344.715	P	0.000732422
200769_s_at	841.804	P	0.00805664
200770_s_at	3699.601	P	0.000244141
200771_at	1721.309	P	0.00585938
200772_x_at	24682.54	P	0.000244141
200773_x_at	30085.31	P	0.000244141
200774_at	16255.35	P	0.000244141
200775_s_at	12437.73	P	0.000244141
200776_s_at	2482.128	P	0.000732422
200777_s_at	3865.404	P	0.000244141
200778_s_at	4359.199	P	0.000244141
200779_at	35865.71	P	0.000244141
200780_x_at	31726.03	P	0.000244141
200781_s_at	68325.55	P	0.000244141
200782_at	5656.116	P	0.000244141
200783_s_at	947.4417	P	0.0012207
200784_s_at	24.04527	A	0.989258
200785_s_at	256.65	A	0.398926
200786_at	10895.54	P	0.000244141
200787_s_at	320.1497	P	0.00195313
200788_s_at	632.2459	P	0.00585938
200789_at	3399.813	P	0.00805664
200790_at	20995.42	P	0.000244141
200791_s_at	2561.71	P	0.000732422
200792_at	6391.551	P	0.00195313
200793_s_at	3744.755	P	0.000732422
200794_x_at	9798.675	P	0.000244141
200795_at	6.970412	A	0.998047
200796_s_at	2292.136	P	0.00195313
200797_s_at	59266.98	P	0.000244141
200798_x_at	32558.64	P	0.000244141
200799_at	4575.015	P	0.000244141
200800_s_at	3323.375	P	0.000244141
200801_x_at	34979.1	P	0.000244141
200802_at	4154.573	P	0.000244141
200803_s_at	22686.64	P	0.0012207
200804_at	4672.362	P	0.000244141
200805_at	4805.355	P	0.000244141
200806_s_at	10185.77	P	0.000244141
200807_s_at	29256.15	P	0.000244141
200808_s_at	126.3509	A	0.27417
200809_x_at	57648.58	P	0.000244141
200810_s_at	22718.26	P	0.000244141
200811_at	14496.89	P	0.000732422
200812_at	4413.973	P	0.000244141
200813_s_at	476.8268	A	0.246094
200814_at	14284.04	P	0.000244141
200815_s_at	857.1646	P	0.000244141
200816_s_at	1025.567	P	0.00195313
200817_x_at	101295.9	P	0.000244141
200818_at	25272.55	P	0.000244141
200819_s_at	83799.94	P	0.000244141
200820_at	3865.23	P	0.00805664
200821_at	2563.803	P	0.00195313
200822_x_at	6221.292	P	0.0012207
200823_x_at	65502.07	P	0.000244141
200824_at	3079.283	P	0.000244141
200825_s_at	9541.384	P	0.000244141
200826_at	29769.06	P	0.000244141
200827_at	1082.636	P	0.00585938
200828_s_at	6604.023	P	0.000732422
200829_x_at	5993.819	P	0.000244141
200830_at	3258.032	P	0.000244141
200831_s_at	123.5922	A	0.601074
200832_s_at	256.1575	P	0.0302734
200833_s_at	9979.109	P	0.000244141
200834_s_at	78272.13	P	0.000244141
200835_s_at	19.74393	A	0.780518
200836_s_at	196.0355	A	0.5
200837_at	3534.366	P	0.000244141
200838_at	1143.953	P	0.000732422
200839_s_at	1603.569	P	0.000244141
200840_at	26337.72	P	0.000244141
200841_s_at	2401.086	P	0.00195313
200842_s_at	6184.086	P	0.000244141
200843_s_at	8325.933	P	0.000244141
200844_s_at	7453.964	P	0.000244141
200845_s_at	4855.143	P	0.00805664
200846_s_at	2383.563	P	0.0012207
200847_s_at	16535.24	P	0.000244141
200848_at	421.1863	P	0.0185547
200849_s_at	733.3133	P	0.00415039
200850_s_at	1777.642	P	0.000244141
200851_s_at	2104.92	P	0.0239258
200852_x_at	857.6852	P	0.0302734
200853_at	9288.379	P	0.000732422
200854_at	741.5973	P	0.000732422
200855_at	342.8719	P	0.00292969
200856_x_at	557.1545	P	0.000244141
200857_s_at	665.6295	P	0.00805664
200858_s_at	55940.34	P	0.000244141
200859_x_at	166.2006	A	0.398926
200860_s_at	3010.427	P	0.000244141
200861_at	1185.717	P	0.00415039
200862_at	280.8083	P	0.0107422
200863_s_at	2855.944	P	0.000244141
200864_s_at	702.4175	P	0.0012207
200865_at	46.37883	A	0.5927734
200866_s_at	11560.9	P	0.000244141
200867_at	1011.432	P	0.0107422
200868_s_at	1871.866	P	0.00805664
200869_at	106259.3	P	0.000244141
200870_at	6705.405	P	0.000244141
200871_s_at	27502.19	P	0.000244141
200872_at	48.45676	A	0.665527
200873_s_at	20009.12	P	0.000244141
200874_s_at	530.6686	P	0.000244141
200875_s_at	3353.523	P	0.000244141
200876_s_at	9893.381	P	0.000244141
200877_at	7683.986	P	0.000244141
200878_at	799.6326	P	0.000244141
200879_s_at	166.1965	A	0.171387
200880_at	4077.289	P	0.0107422
200881_s_at	9431.749	P	0.000244141
200882_s_at	7197.841	P	0.000244141
200883_at	3308.842	P	0.000244141
200884_at	536.307	A	0.0805664
200885_at	388.0111	A	0.149658
200886_s_at	7320.344	P	0.000244141
200887_s_at	9373.857	P	0.000244141
200888_s_at	57377.96	P	0.000244141
200889_s_at	8549.968	P	0.000244141
200890_s_at	7338.848	P	0.000244141
200891_s_at	44684.79	P	0.000244141
200892_s_at	9304.854	P	0.000244141
200893_at	18260.92	P	0.000244141
200894_s_at	535.6265	P	0.0239258
200895_s_at	1244.805	P	0.00292969
200896_x_at	4974.287	P	0.00585938
200897_s_at	116.1385	A	0.19458
200898_s_at	1438.711	P	0.00195313
200899_s_at	1611.478	P	0.000244141
200900_s_at	1209.856	P	0.000244141
200901_s_at	1768.06	P	0.00415039
200902_at	13784.11	P	0.000244141
200903_s_at	2558.461	P	0.000244141
200904_at	5110.075	P	0.000244141
200905_x_at	43302.14	P	0.000244141
200906_s_at	57.75682	A	0.753906
200907_s_at	17.78965	A	0.870361
200908_s_at	575.2667	A	0.067627
200909_s_at	79048.18	P	0.000244141
200910_at	8857.425	P	0.000732422
200911_s_at	1665.406	P	0.0185547
200912_s_at	44782.34	P	0.000244141
200913_at	1021.389	P	0.00805664
200914_x_at	4298.541	P	0.000244141
200915_x_at	7865.173	P	0.000244141
200916_at	882.0696	P	0.0239258
200917_s_at	6958.784	P	0.00805664
200918_s_at	25881.87	P	0.000244141
200919_at	503.9032	A	0.111572
200920_s_at	38641.59	P	0.000244141
200921_s_at	28051.32	P	0.000244141
200922_at	1815.172	P	0.000244141
200923_at	530.7823	A	0.111572
200924_s_at	1649.045	P	0.00195313
200925_at	20837.13	P	0.000732422
200926_at	110574.3	P	0.000244141
200927_s_at	1260.173	P	0.000244141
200928_s_at	105.5319	M	0.0561523
200929_at	14617.9	P	0.000244141
200930_s_at	76.90678	A	0.398926
200931_s_at	397.0404	P	0.00195313
200932_s_at	1862.704	P	0.00195313
200933_x_at	78504.58	P	0.000244141
200934_at	16.84797	A	0.780518
200935_at	1759.312	P	0.0012207
200936_at	70317.66	P	0.000244141
200937_s_at	59780.79	P	0.000244141
200938_s_at	189.3067	A	0.246094
200939_s_at	136.0857	A	0.334473
200940_s_at	910.0561	P	0.000732422
200941_at	771.514	P	0.000244141
200942_s_at	2865.692	P	0.00195313
200943_at	12241.35	P	0.000244141
200944_s_at	14193.04	P	0.000244141
200945_s_at	8871.764	P	0.000244141
200946_x_at	952.6058	P	0.0107422
200947_s_at	1554.885	P	0.00415039
200948_at	1109.545	P	0.000732422
200949_x_at	50831.22	P	0.000244141
200950_at	1303.776	P	0.0141602
200951_s_at	38.7888	A	0.432373
200952_s_at	11.19637	A	0.696289
200953_s_at	76.40975	A	0.432373
200954_at	1735.203	A	0.129639
200955_at	2277.059	P	0.000244141
200956_s_at	1138.964	P	0.00195313
200957_s_at	1944.69	P	0.00292969
200958_s_at	586.3206	P	0.000244141
200959_at	1515.247	P	0.0012207
200960_x_at	8492.659	P	0.00195313
200961_at	1177.424	P	0.00585938
200962_at	2555.408	P	0.000732422
200963_x_at	103672.8	P	0.000244141
200964_at	2723.193	P	0.000244141
200965_s_at	66.22514	A	0.633789
200966_x_at	10689.88	P	0.000244141
200967_at	51191.53	P	0.000244141
200968_s_at	34800.61	P	0.000244141
200969_at	22274.9	P	0.000244141
200970_s_at	20012.83	P	0.000244141
200971_s_at	37966.85	P	0.000244141
200972_at	11796.55	P	0.000244141
200973_s_at	7073.178	P	0.000244141
200974_at	239.0044	A	0.149658
200975_at	9050.575	P	0.000244141
200976_s_at	3076.642	P	0.000732422
200977_s_at	5985.726	P	0.000244141
200978_at	7201.539	P	0.000244141
200979_at	541.2764	P	0.00195313
200980_s_at	2068.494	P	0.000244141
200981_x_at	31990.85	P	0.000244141
200982_s_at	3244.78	P	0.000244141
200983_x_at	10051.97	P	0.000244141
200984_s_at	4160.127	P	0.0012207
200985_s_at	3991.752	P	0.000244141
200986_at	196.7121	A	0.111572
200987_x_at	932.8677	A	0.0805664
200988_s_at	228.1051	P	0.0141602
200989_at	437.1563	P	0.000244141
200990_at	3300.51	P	0.000732422
200991_s_at	1451.448	P	0.0107422
200992_at	5386.604	P	0.000244141
200993_at	6822.58	P	0.000244141
200994_at	5997.715	P	0.000244141
200995_at	2577.831	P	0.000732422
200996_at	5801.654	P	0.000244141
200997_at	3352.253	P	0.000244141
200998_s_at	5288.575	P	0.000244141
200999_s_at	13106.08	P	0.000244141
201000_at	5223.196	P	0.00415039
201001_s_at	3823.389	P	0.000244141
201002_s_at	3142.497	P	0.000244141
201003_x_at	995.2554	P	0.00195313
201004_at	65584.83	P	0.000244141
201005_at	434.9208	P	0.0012207
201006_at	134.6967	A	0.129639
201007_at	4170.988	P	0.0012207
201008_s_at	57196.98	P	0.000244141
201009_s_at	50005.46	P	0.000244141
201010_s_at	49441.6	P	0.000244141
201011_at	18048.4	P	0.000244141
201012_at	66.2597	A	0.219482
201013_s_at	5096.116	P	0.000244141
201014_s_at	3797.358	P	0.000244141
201015_s_at	118.871	A	0.366211
201016_at	3278.544	P	0.000244141
201017_at	1701.117	P	0.000244141
201018_at	1570.412	P	0.000244141
201019_s_at	7783.794	P	0.000244141
201020_at	686.2475	P	0.000732422
201021_s_at	6207.674	P	0.000244141
201022_s_at	8886.531	P	0.000244141
201023_at	7402.235	P	0.000244141
201024_x_at	3239.707	P	0.000244141
201025_at	985.7546	P	0.0012207
201026_at	913.7758	P	0.00805664
201027_s_at	1310.588	P	0.000244141
201028_s_at	140.0741	A	0.533936
201029_s_at	337.5746	A	0.0805664
201030_x_at	29553.46	P	0.000244141
201031_s_at	24124.24	P	0.000244141
201032_at	1103.319	P	0.00415039
201033_x_at	71792.79	P	0.000244141
201034_at	2252.885	P	0.000244141
201035_s_at	631.782	A	0.19458
201036_s_at	1168.537	P	0.000732422
201037_at	33.62195	A	0.567627
201038_s_at	2007.644	P	0.000732422
201039_s_at	1562.669	P	0.000732422
201040_at	1127.982	P	0.0302734
201041_s_at	61442.32	P	0.000244141
201042_at	24.18963	A	0.850342
201043_s_at	943.3649	P	0.00292969
201044_x_at	4656.313	P	0.000244141
201045_s_at	196.1102	A	0.334473
201046_s_at	3541.994	P	0.0185547
201047_x_at	4742.271	P	0.000244141
201048_x_at	402.7389	A	0.067627
201049_s_at	91786.6	P	0.000244141
201050_at	1287.846	P	0.000732422
201051_at	3789.208	P	0.000244141
201052_s_at	1154.56	P	0.0012207
201053_s_at	1165.85	P	0.00415039
201054_at	3517.094	P	0.000244141
201055_s_at	1628.766	P	0.000244141
201056_at	1097.905	P	0.00415039
201057_s_at	4252.948	P	0.000244141
201058_s_at	9.511272	A	0.991943
201059_at	185.0189	A	0.067627
201060_x_at	3838.548	P	0.000244141
201061_s_at	4172.369	P	0.000732422
201062_at	74.87647	A	0.466064
201063_at	2446.753	P	0.000732422
201064_s_at	19685.46	P	0.000244141
201065_s_at	3501.991	P	0.0239258
201066_at	4039.003	P	0.00585938
201067_at	1364.298	P	0.00585938
201068_s_at	8247.137	P	0.000244141
201069_at	95.91814	A	0.303711
201070_x_at	1356.655	P	0.00415039
201071_x_at	10298.91	P	0.000732422
201072_s_at	339.177	A	0.129639
201073_s_at	531.3188	P	0.000244141
201074_at	2231.881	P	0.000244141
201075_s_at	939.405	P	0.000244141
201076_at	1695.529	P	0.0239258
201077_s_at	12303.42	P	0.000244141
201078_at	21007.91	P	0.000732422
201079_at	1592.354	P	0.00195313
201080_at	300.2604	P	0.0107422
201081_s_at	133.6637	P	0.0107422
201082_s_at	441.9632	P	0.0107422
201083_s_at	1478.516	P	0.000732422
201084_s_at	9638.106	P	0.000244141
201085_s_at	2026.601	P	0.00415039
201086_x_at	7622.947	P	0.000244141
201087_at	260.2231	A	0.27417
201088_at	2998.687	P	0.000244141
201089_at	1009.81	P	0.000244141
201090_x_at	10986.34	P	0.00292969
201091_s_at	4238.133	P	0.000244141
201092_at	3815.106	P	0.000244141
201093_x_at	3747.264	P	0.000244141
201094_at	81710.84	P	0.000244141
201095_at	3500.887	P	0.0185547
201096_s_at	18221.09	P	0.000244141
201097_s_at	20800.25	P	0.000244141
201098_at	9844.902	P	0.000244141
201099_at	1095.941	P	0.000244141
201100_s_at	2359.534	P	0.00292969
201101_s_at	1971.14	P	0.000732422
201102_s_at	743.6196	P	0.00415039
