ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
201033_x_at	138784.7	P	0.000244141
201034_at	2790.408	P	0.000244141
201035_s_at	631.8097	A	0.149658
201036_s_at	743.0243	P	0.00195313
201037_at	15.90196	A	0.753906
201038_s_at	1839.852	P	0.000244141
201039_s_at	986.9924	P	0.000244141
201040_at	994.3871	P	0.00585938
201041_s_at	24425.48	P	0.000244141
201042_at	24.39758	A	0.72583
201043_s_at	1485.584	P	0.00195313
201044_x_at	1590.467	P	0.000244141
201045_s_at	201.7117	A	0.398926
201046_s_at	2426.366	P	0.0107422
201047_x_at	3987.87	P	0.0012207
201048_x_at	312.4735	A	0.19458
201049_s_at	165369.7	P	0.000244141
201050_at	1379.382	P	0.00415039
201051_at	2969.65	P	0.000244141
201052_s_at	1275.698	P	0.00195313
201053_s_at	1155.164	P	0.00805664
201054_at	2642.099	P	0.000244141
201055_s_at	1850.915	P	0.000244141
201056_at	1524.715	P	0.00292969
201057_s_at	7559.122	P	0.000244141
201058_s_at	31.23285	A	0.919434
201059_at	2461.26	P	0.00585938
201060_x_at	2878.91	P	0.0012207
201061_s_at	3800.656	P	0.000732422
201062_at	181.9036	A	0.366211
201063_at	1818.684	P	0.000732422
201064_s_at	10407.93	P	0.000244141
201065_s_at	2694.793	P	0.0012207
201066_at	2503.044	P	0.0239258
201067_at	3110.953	P	0.0012207
201068_s_at	12187	P	0.000244141
201069_at	299.8618	M	0.0561523
201070_x_at	2021.043	P	0.000244141
201071_x_at	14218.93	P	0.000732422
201072_s_at	631.1614	P	0.00585938
201073_s_at	1185.166	P	0.002929688
201074_at	3111.627	P	0.0012207
201075_s_at	880.1525	P	0.000732422
201076_at	528.0023	P	0.000244141
201077_s_at	6433.905	P	0.000244141
201078_at	15304.12	P	0.000244141
201079_at	1217.45	P	0.00195313
201080_at	433.4442	P	0.0461426
201081_s_at	226.4395	A	0.303711
201082_s_at	479.3934	P	0.000732422
201083_s_at	1660.139	P	0.000244141
201084_s_at	13383.32	P	0.000244141
201085_s_at	985.4741	A	0.0952148
201086_x_at	2907.423	P	0.000244141
201087_at	161.6881	A	0.366211
201088_at	2976.734	P	0.000244141
201089_at	443.3963	P	0.000244141
201090_x_at	3938.842	P	0.00415039
201091_s_at	3254.772	P	0.000244141
201092_at	2932.491	P	0.000244141
201093_x_at	1429.05	P	0.00415039
201094_at	103401.3	P	0.000244141
201095_at	1202.967	P	0.00805664
201096_s_at	15484.27	P	0.000244141
201097_s_at	23454.43	P	0.000244141
201098_at	8921.195	P	0.000244141
201099_at	1162.023	P	0.000244141
201100_s_at	2184.127	P	0.00195313
201101_s_at	2556.735	P	0.000244141
201102_s_at	598.0353	P	0.00415039
