ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
200055_at	5668.141	P	0.000244141
200056_s_at	2163.795	P	0.000244141
200057_s_at	9826.196	P	0.000244141
200058_s_at	2864.108	P	0.000244141
200059_s_at	20470.68	P	0.000244141
200060_s_at	2355.448	P	0.0012207
200061_s_at	50791.01	P	0.000244141
200062_s_at	74359.7	P	0.000244141
200063_s_at	41695.68	P	0.000244141
200064_at	12048	P	0.000732422
200065_s_at	24591.4	P	0.000244141
200066_at	1623.342	P	0.0185547
200067_x_at	8001.451	P	0.000244141
200068_s_at	19724.77	P	0.000244141
200069_at	623.5172	P	0.0012207
200070_at	2068.595	P	0.0185547
200071_at	2590.863	P	0.00195313
200072_s_at	6314.118	P	0.000244141
200073_s_at	9329.706	P	0.000244141
200074_s_at	21067.51	P	0.000244141
200075_s_at	7000.427	P	0.000244141
200076_s_at	1718.109	P	0.00805664
200077_s_at	52670.35	P	0.000244141
200078_s_at	6045.232	P	0.000244141
200079_s_at	5332.984	P	0.000244141
200080_s_at	69199.34	P	0.000244141
200081_s_at	66531.72	P	0.000244141
200082_s_at	22672.71	P	0.000244141
200083_at	4385.309	P	0.000732422
200084_at	10170.86	P	0.000244141
200085_s_at	10595.18	P	0.000244141
200086_s_at	15213.03	P	0.000244141
200087_s_at	38217.49	P	0.000244141
200088_x_at	65279.02	P	0.000244141
200089_s_at	58506.34	P	0.000244141
200090_at	5491.181	P	0.000244141
200091_s_at	52774.55	P	0.000244141
200092_s_at	68958.15	P	0.000244141
200093_s_at	13384.62	P	0.000732422
200094_s_at	28569.32	P	0.000244141
200095_x_at	80550.61	P	0.000244141
200096_s_at	18139.11	P	0.000244141
200097_s_at	23253.6	P	0.0012207
200098_s_at	7049.05	P	0.000244141
200099_s_at	81216.59	P	0.000244141
200593_s_at	5152.668	P	0.000244141
200594_x_at	14659.65	P	0.000244141
200595_s_at	12430.83	P	0.000244141
200596_s_at	6157.307	P	0.000732422
200597_at	1159.303	P	0.000244141
200598_s_at	82606.94	P	0.000244141
200599_s_at	85150.88	P	0.00195313
200600_at	7277.821	P	0.000244141
200601_at	661.9703	P	0.0302734
200602_at	1251.771	P	0.000244141
200603_at	9769.815	P	0.000244141
200604_s_at	452.3248	P	0.0107422
200605_s_at	6084.843	P	0.000244141
200606_at	526.9097	P	0.000244141
200607_s_at	2744.327	P	0.00195313
200608_s_at	6146.681	P	0.000244141
200609_s_at	2906.85	P	0.00292969
200610_s_at	17235.99	P	0.000244141
200611_s_at	2040.45	P	0.0012207
200612_s_at	932.5024	P	0.000732422
200613_at	501.9156	A	0.111572
200614_at	4208.974	P	0.000244141
200615_s_at	487.5926	P	0.0239258
200616_s_at	11039.8	P	0.000244141
200617_at	1000.224	P	0.000732422
200618_at	4455.848	P	0.000244141
200619_at	1767.602	A	0.129639
200620_at	53836.42	P	0.000244141
200621_at	2177.862	P	0.000732422
200622_x_at	1992.002	P	0.000244141
200623_s_at	194.7015	A	0.432373
200624_s_at	7776.269	P	0.000244141
200625_s_at	3983.351	P	0.0012207
200626_s_at	7221.927	P	0.000244141
200627_at	15770.35	P	0.000244141
200628_s_at	3530.845	P	0.00805664
200629_at	7831.43	P	0.000244141
200630_x_at	17987.81	P	0.000244141
200631_s_at	8800.55	P	0.000244141
200632_s_at	2799.09	P	0.00195313
200633_at	48130.58	P	0.000244141
200634_at	2737.394	P	0.000244141
200635_s_at	127.2029	A	0.246094
200636_s_at	519.864	A	0.334473
200637_s_at	43.44931	A	0.567627
200638_s_at	10587.68	P	0.000244141
200639_s_at	14979	P	0.000244141
200640_at	8210.506	P	0.000244141
200641_s_at	5879.988	P	0.000244141
200642_at	13219.44	P	0.000244141
200643_at	4913.056	P	0.00195313
200644_at	241.8899	P	0.00805664
200645_at	16194.4	P	0.0012207
200646_s_at	332.4414	P	0.0239258
200647_x_at	6434.208	P	0.000244141
200648_s_at	356.9926	P	0.0239258
200649_at	393.4419	P	0.0239258
200650_s_at	26896.92	P	0.000244141
200651_at	41892.8	P	0.000244141
200652_at	28183.44	P	0.000732422
200653_s_at	19200.63	P	0.000244141
200654_at	28364.47	P	0.0141602
200655_s_at	12375.1	P	0.000244141
200656_s_at	6639.957	P	0.000244141
200657_at	21410.21	P	0.000244141
200658_s_at	2123.983	P	0.000244141
200659_s_at	418.7097	P	0.0375977
200660_at	1231.334	P	0.0185547
200661_at	1272.799	P	0.00292969
200662_s_at	15957.25	P	0.000244141
200663_at	42431.2	P	0.000244141
200664_s_at	2811.466	P	0.00195313
200665_s_at	478.7775	P	0.0185547
200666_s_at	2496.073	P	0.000244141
200667_at	6598.106	P	0.000244141
200668_s_at	13948.86	P	0.000244141
200669_s_at	15840.48	P	0.000244141
200670_at	43558.48	P	0.000244141
200671_s_at	306.861	A	0.27417
200672_x_at	642.6364	P	0.00585938
200673_at	28793.07	P	0.000244141
200674_s_at	54197.02	P	0.000244141
200675_at	1649.652	P	0.000244141
200676_s_at	120.7574	P	0.0461426
200677_at	3593.039	P	0.0012207
200678_x_at	4835.71	P	0.00195313
200679_x_at	5049.358	P	0.000244141
200680_x_at	15342.5	P	0.000244141
200681_at	6824.98	P	0.000244141
200682_s_at	11924.03	P	0.000244141
200683_s_at	604.7078	P	0.000244141
200684_s_at	341.7517	P	0.00805664
200685_at	1060.214	P	0.000244141
200686_s_at	12490.55	P	0.000244141
200687_s_at	789.9565	P	0.00292969
200688_at	250.4667	P	0.0375977
200689_x_at	44503.4	P	0.000244141
200690_at	1054.402	P	0.00292969
200691_s_at	5437.652	P	0.000244141
200692_s_at	4416.22	P	0.000244141
200693_at	9648.936	P	0.000244141
200694_s_at	6574.534	P	0.000244141
200695_at	545.3331	M	0.0561523
200696_s_at	294.5222	M	0.0561523
200697_at	772.4948	P	0.0375977
200698_at	5048.804	P	0.000244141
200699_at	1281.428	P	0.00195313
200700_s_at	13334.13	P	0.000244141
200701_at	8807.597	P	0.000244141
200702_s_at	3777.631	P	0.000244141
200703_at	31533.31	P	0.000244141
200704_at	2929.824	P	0.000244141
200705_s_at	51772.05	P	0.000244141
200706_s_at	1997.609	P	0.000244141
200707_at	288.924	A	0.27417
200708_at	2202.845	P	0.00195313
200709_at	397.8731	P	0.000244141
200710_at	5131.413	P	0.000244141
200711_s_at	2855.92	P	0.000244141
200712_s_at	1180.29	P	0.000244141
200713_s_at	4981.236	P	0.000244141
200714_x_at	3776.068	P	0.000244141
200715_x_at	18528.8	P	0.000732422
200716_x_at	66505.2	P	0.000244141
200717_x_at	84889.26	P	0.000244141
200718_s_at	17261.87	P	0.000244141
200719_at	1433.242	P	0.000732422
200720_s_at	1352.907	P	0.00805664
200721_s_at	911.0974	P	0.0375977
200722_s_at	1018.223	P	0.00415039
200723_s_at	4488.346	P	0.000244141
200724_at	295.755	P	0.0239258
200725_x_at	55376.21	P	0.000244141
200726_at	14602.11	P	0.000244141
200727_s_at	1147.058	P	0.0012207
200728_at	6424.353	P	0.000244141
200729_s_at	7281.921	P	0.000244141
200730_s_at	3634.913	P	0.000244141
200731_s_at	1997.002	P	0.000244141
200732_s_at	3857.927	P	0.000244141
200733_s_at	4011.432	P	0.0012207
200734_s_at	1146.783	P	0.000244141
200735_x_at	54024.54	P	0.000244141
200736_s_at	2352.591	P	0.000244141
200737_at	3505.933	P	0.00195313
200738_s_at	17834.47	P	0.000244141
200739_s_at	924.0009	P	0.0239258
200740_s_at	7784.174	P	0.000244141
200741_s_at	89318.77	P	0.000244141
200742_s_at	3002.102	P	0.000244141
200743_s_at	2239.49	P	0.0012207
200744_s_at	2088.186	P	0.000244141
200745_s_at	2300.55	P	0.0012207
200746_s_at	3603.669	P	0.00195313
200747_s_at	234.9209	M	0.0561523
200748_s_at	13715.01	P	0.000244141
200749_at	1551.498	P	0.0012207
200750_s_at	5770.695	P	0.000244141
200751_s_at	16182.06	P	0.000244141
200752_s_at	24.18743	A	0.466064
200753_x_at	4750.78	P	0.000732422
200754_x_at	10062.17	P	0.000244141
200755_s_at	2480.09	P	0.000732422
200756_x_at	1491.186	P	0.0107422
200757_s_at	4402.579	P	0.000244141
200758_s_at	1971.167	P	0.00195313
200759_x_at	2427.005	P	0.000244141
200760_s_at	3836.787	P	0.000244141
200761_s_at	3478.708	P	0.0012207
200762_at	190.3442	P	0.00415039
200763_s_at	93601.29	P	0.000244141
200764_s_at	1208.034	P	0.00415039
200765_x_at	2025.083	P	0.000244141
200766_at	412.424	P	0.00195313
200767_s_at	1142.808	P	0.000244141
200768_s_at	2079.563	P	0.000244141
200769_s_at	69.17738	A	0.432373
200770_s_at	7090.639	P	0.000244141
200771_at	1975.916	P	0.00415039
200772_x_at	40947.15	P	0.000244141
200773_x_at	40734.39	P	0.000244141
200774_at	24553.72	P	0.000244141
200775_s_at	13719.08	P	0.000244141
200776_s_at	2041.945	P	0.0012207
200777_s_at	5055.844	P	0.000244141
200778_s_at	2671.319	P	0.000244141
200779_at	34640.41	P	0.000244141
200780_x_at	47836.48	P	0.000244141
200781_s_at	53638.88	P	0.000244141
200782_at	11292.63	P	0.000244141
200783_s_at	131.073	M	0.0561523
200784_s_at	87.50831	A	0.850342
200785_s_at	189.9707	A	0.246094
200786_at	7433.022	P	0.000244141
200787_s_at	638.5357	P	0.000244141
200788_s_at	3325.054	P	0.000732422
200789_at	3248.43	P	0.0185547
200790_at	10482.9	P	0.000244141
200791_s_at	2926.379	P	0.000244141
200792_at	5197.853	P	0.000732422
200793_s_at	3376.59	P	0.00585938
200794_x_at	14070.93	P	0.000244141
200795_at	15.25321	A	0.567627
200796_s_at	686.313	P	0.00415039
200797_s_at	59333.07	P	0.000244141
200798_x_at	20860.35	P	0.000244141
200799_at	1785.413	P	0.000244141
200800_s_at	2935.729	P	0.000732422
200801_x_at	29323.12	P	0.000244141
200802_at	8152.669	P	0.000244141
200803_s_at	51300.13	P	0.000244141
200804_at	10723.6	P	0.000244141
200805_at	4779.264	P	0.000244141
200806_s_at	7662.93	P	0.000244141
200807_s_at	16773.13	P	0.000244141
200808_s_at	212.5919	A	0.246094
200809_x_at	52654.58	P	0.000244141
200810_s_at	21571.6	P	0.000244141
200811_at	12570.63	P	0.00195313
200812_at	3549.205	P	0.000244141
200813_s_at	380.1077	A	0.246094
200814_at	11847.29	P	0.000244141
200815_s_at	1575.358	P	0.000244141
200816_s_at	473.916	P	0.00195313
200817_x_at	85038.99	P	0.000244141
200818_at	14324.13	P	0.000244141
200819_s_at	58786.54	P	0.000244141
200820_at	5849.918	P	0.00805664
200821_at	4942.346	P	0.000244141
200822_x_at	5715.012	P	0.000244141
200823_x_at	29319.49	P	0.000244141
200824_at	2512.612	P	0.000732422
200825_s_at	7547.28	P	0.000732422
200826_at	18899.84	P	0.000244141
200827_at	304.3055	P	0.0239258
200828_s_at	6434.672	P	0.000732422
200829_x_at	8654.843	P	0.000244141
200830_at	1506.977	P	0.000244141
200831_s_at	92.84573	A	0.696289
200832_s_at	77.12486	A	0.334473
200833_s_at	10759.04	P	0.000244141
200834_s_at	58267.96	P	0.000244141
200835_s_at	374.8346	P	0.0375977
200836_s_at	206.6392	A	0.432373
200837_at	4001.717	P	0.000244141
200838_at	1493.223	P	0.00195313
200839_s_at	2125.306	P	0.000732422
200840_at	14388.99	P	0.000244141
200841_s_at	2419.774	P	0.000244141
200842_s_at	9284.462	P	0.000244141
200843_s_at	9191.757	P	0.000244141
200844_s_at	6004.363	P	0.000244141
200845_s_at	4065.678	P	0.0239258
200846_s_at	2770.154	P	0.000732422
200847_s_at	18745.46	P	0.000244141
200848_at	1076.996	P	0.000244141
200849_s_at	1763.741	P	0.0012207
200850_s_at	2546.116	P	0.000244141
200851_s_at	3425.598	P	0.00415039
200852_x_at	1009.74	P	0.0141602
200853_at	14048.12	P	0.000244141
200854_at	817.131	P	0.000732422
200855_at	235.37	P	0.00415039
200856_x_at	306.6561	P	0.000244141
200857_s_at	966.8384	P	0.0012207
200858_s_at	51413.34	P	0.000244141
200859_x_at	345.1509	A	0.171387
200860_s_at	1773.304	P	0.000244141
200861_at	335.5986	A	0.111572
200862_at	253.182	P	0.0012207
200863_s_at	3961.684	P	0.00195313
200864_s_at	1277.952	P	0.000732422
200865_at	12.69165	A	0.533936
200866_s_at	3926.095	P	0.000732422
200867_at	1317.079	P	0.0012207
200868_s_at	3104.928	P	0.0012207
200869_at	62815.49	P	0.000244141
200870_at	7808.887	P	0.000244141
200871_s_at	12932.86	P	0.000244141
200872_at	3885.588	P	0.000244141
200873_s_at	11036.65	P	0.000244141
200874_s_at	1274.902	P	0.000244141
200875_s_at	4908.317	P	0.000244141
200876_s_at	12736.3	P	0.000244141
200877_at	5609.52	P	0.000244141
200878_at	797.3568	P	0.00292969
200879_s_at	65.22555	A	0.27417
200880_at	3305.337	P	0.00415039
200881_s_at	9431.587	P	0.000244141
200882_s_at	6722.87	P	0.000244141
200883_at	3779.692	P	0.000244141
200884_at	369.8097	P	0.0107422
200885_at	831.6551	P	0.0185547
200886_s_at	9986.532	P	0.000244141
200887_s_at	4811.862	P	0.000244141
200888_s_at	31453.35	P	0.000244141
200889_s_at	7072.79	P	0.000244141
200890_s_at	6663.74	P	0.000244141
200891_s_at	37330.71	P	0.000244141
200892_s_at	5304.856	P	0.000244141
200893_at	9026.484	P	0.000244141
200894_s_at	243.2715	A	0.0952148
200895_s_at	1357.351	P	0.0141602
200896_x_at	7837.484	P	0.00195313
200897_s_at	961.0567	P	0.000244141
200898_s_at	1503.408	P	0.0012207
200899_s_at	2050.582	P	0.000244141
200900_s_at	2905.828	P	0.000244141
200901_s_at	2102.643	P	0.000244141
200902_at	16797.46	P	0.000244141
200903_s_at	1493.888	P	0.000244141
200904_at	3330.694	P	0.000732422
200905_x_at	34675.74	P	0.000244141
200906_s_at	504.2348	M	0.0561523
200907_s_at	523.4594	P	0.0012207
200908_s_at	523.5204	A	0.27417
200909_s_at	39473.22	P	0.000244141
200910_at	4967.646	P	0.000244141
200911_s_at	3068.892	P	0.00415039
200912_s_at	23865.99	P	0.000244141
200913_at	1197.61	P	0.00195313
200914_x_at	9640.336	P	0.000244141
200915_x_at	12932.83	P	0.000244141
200916_at	2830.103	P	0.00195313
200917_s_at	2805.487	P	0.00585938
200918_s_at	11626.67	P	0.0012207
200919_at	1174.47	P	0.0185547
200920_s_at	8159.193	P	0.000244141
200921_s_at	12939.58	P	0.000244141
200922_at	1787.758	P	0.000244141
200923_at	244.1765	A	0.129639
200924_s_at	2834.663	P	0.000244141
200925_at	21301.75	P	0.000244141
200926_at	65447.14	P	0.000244141
200927_s_at	1335.85	P	0.000244141
200928_s_at	69.59491	P	0.0141602
200929_at	26411.85	P	0.000244141
200930_s_at	17.64783	A	0.72583
200931_s_at	740.4121	P	0.000244141
200932_s_at	1419.726	P	0.000732422
200933_x_at	68897.5	P	0.000244141
200934_at	196.5188	P	0.0461426
200935_at	727.5003	P	0.00195313
200936_at	48621.5	P	0.000244141
200937_s_at	45992.48	P	0.000244141
200938_s_at	290.3452	A	0.067627
200939_s_at	53.75433	A	0.567627
200940_s_at	620.5575	P	0.00195313
200941_at	1209.733	P	0.000732422
200942_s_at	2068.558	P	0.00195313
200943_at	12108.16	P	0.000244141
200944_s_at	11566.48	P	0.000244141
200945_s_at	8307.542	P	0.000244141
200946_x_at	1188.961	P	0.0107422
200947_s_at	1188.937	P	0.0141602
200948_at	791.2587	P	0.000244141
200949_x_at	43545.47	P	0.000244141
200950_at	3755.469	P	0.00415039
200951_s_at	6131.244	P	0.000732422
200952_s_at	616.6721	P	0.000244141
200953_s_at	17209.56	P	0.000244141
200954_at	2197.687	A	0.19458
200955_at	1270.707	P	0.000244141
200956_s_at	1084.91	P	0.00195313
200957_s_at	1050.441	P	0.0107422
200958_s_at	5139.241	P	0.000244141
200959_at	2748.327	P	0.000244141
200960_x_at	5438.439	P	0.00415039
200961_at	1865.898	P	0.00195313
200962_at	465.0015	P	0.00415039
200963_x_at	65966.92	P	0.000244141
200964_at	1017.392	P	0.000244141
200965_s_at	130.1851	P	0.0239258
200966_x_at	13310.69	P	0.000244141
200967_at	41051.09	P	0.000244141
200968_s_at	37246.81	P	0.000244141
200969_at	13737.03	P	0.000244141
200970_s_at	15461.06	P	0.000244141
200971_s_at	38905.13	P	0.000244141
200972_at	14670.36	P	0.000244141
200973_s_at	7456.841	P	0.000244141
200974_at	306.3716	P	0.0302734
200975_at	2925.193	P	0.000244141
200976_s_at	7616.283	P	0.000244141
200977_s_at	6767.323	P	0.000244141
200978_at	8152.217	P	0.000244141
200979_at	662.9008	P	0.000244141
200980_s_at	1842.381	P	0.000244141
200981_x_at	49020.39	P	0.000244141
200982_s_at	3597.241	P	0.000244141
200983_x_at	21356.87	P	0.000244141
200984_s_at	6647.651	P	0.000732422
200985_s_at	7279.866	P	0.000244141
200986_at	1293.206	P	0.000244141
200987_x_at	1028.372	P	0.0302734
200988_s_at	276.6046	P	0.0185547
200989_at	12629.77	P	0.000244141
200990_at	841.9342	P	0.00805664
200991_s_at	1287.811	P	0.0461426
200992_at	2403.94	P	0.000244141
200993_at	3431.296	P	0.000244141
200994_at	2250.921	P	0.000244141
200995_at	1417.933	P	0.00292969
200996_at	8468.223	P	0.000244141
200997_at	2659.975	P	0.00415039
200998_s_at	4782.523	P	0.000244141
200999_s_at	15098.69	P	0.000244141
201000_at	5243.905	P	0.00805664
201001_s_at	2958.419	P	0.000244141
201002_s_at	2871.342	P	0.000244141
201003_x_at	2175.689	P	0.00292969
201004_at	86211.76	P	0.000244141
201005_at	5446.218	P	0.000244141
201006_at	307.0882	P	0.0461426
201007_at	3722.092	P	0.0012207
201008_s_at	14539.87	P	0.000732422
201009_s_at	16487.22	P	0.000244141
201010_s_at	26241.11	P	0.000244141
201011_at	13467.43	P	0.000244141
201012_at	2641.658	P	0.000244141
201013_s_at	2982.2	P	0.000244141
201014_s_at	1861.183	P	0.000244141
201015_s_at	138.1127	A	0.129639
201016_at	4449.105	P	0.000244141
201017_at	2561.152	P	0.000244141
201018_at	2205.476	P	0.000732422
201019_s_at	14626.02	P	0.000244141
201020_at	1893.886	P	0.000244141
201021_s_at	10785.54	P	0.000244141
201022_s_at	14651.35	P	0.000244141
201023_at	6749.123	P	0.000244141
201024_x_at	7337.92	P	0.000244141
201025_at	682.7166	P	0.000244141
201026_at	2110.886	P	0.00292969
201027_s_at	776.513	P	0.000244141
201028_s_at	851.5339	P	0.0239258
201029_s_at	2443.528	P	0.000244141
201030_x_at	15564.96	P	0.000244141
201031_s_at	21172.22	P	0.000244141
201032_at	1033.274	P	0.00415039
201033_x_at	64820.77	P	0.000244141
201034_at	3324.034	P	0.000244141
201035_s_at	1087.253	A	0.067627
201036_s_at	1157.144	P	0.000732422
201037_at	577.4351	P	0.0012207
201038_s_at	1813.695	P	0.000732422
201039_s_at	1725.939	P	0.000244141
201040_at	855.9496	P	0.00585938
201041_s_at	34154.8	P	0.000244141
201042_at	36.46262	A	0.780518
201043_s_at	2337.9	P	0.0012207
201044_x_at	619.8892	P	0.000244141
201045_s_at	81.33789	A	0.303711
201046_s_at	3023.022	P	0.0185547
201047_x_at	4704.575	P	0.000244141
201048_x_at	185.8048	A	0.171387
201049_s_at	66777.36	P	0.000244141
201050_at	487.5121	P	0.0185547
201051_at	5755.859	P	0.000244141
201052_s_at	962.4951	P	0.000244141
201053_s_at	995.3287	P	0.0185547
201054_at	2246.623	P	0.000244141
201055_s_at	2267.053	P	0.000244141
201056_at	827.1401	P	0.00292969
201057_s_at	2278.185	P	0.000244141
201058_s_at	13.87682	A	0.888428
201059_at	998.7896	P	0.00585938
201060_x_at	3182.364	P	0.000732422
201061_s_at	2944.255	P	0.00292969
201062_at	13.62509	A	0.633789
201063_at	2172.98	P	0.000732422
201064_s_at	17596.38	P	0.000244141
201065_s_at	4140.697	P	0.0141602
201066_at	3048.508	P	0.0141602
201067_at	1138.057	P	0.00415039
201068_s_at	4625.476	P	0.000244141
201069_at	105.7291	A	0.149658
201070_x_at	2714.317	P	0.000732422
201071_x_at	10130.05	P	0.000732422
201072_s_at	1009.996	P	0.000732422
201073_s_at	305.6111	P	0.00585938
201074_at	1981.362	P	0.000732422
201075_s_at	635.1217	P	0.000732422
201076_at	848.6719	P	0.00415039
201077_s_at	10509.05	P	0.000244141
201078_at	16133.34	P	0.000732422
201079_at	2328.842	P	0.00585938
201080_at	258.1342	A	0.129639
201081_s_at	206.1182	A	0.0952148
201082_s_at	170.7913	P	0.0239258
201083_s_at	3828.201	P	0.000732422
201084_s_at	17810.07	P	0.000244141
201085_s_at	5564.474	P	0.000732422
201086_x_at	5704.417	P	0.000244141
201087_at	124.4145	A	0.07714844
201088_at	5503.886	P	0.000244141
201089_at	436.655	P	0.000244141
201090_x_at	6438.863	P	0.0185547
201091_s_at	2822.606	P	0.000244141
201092_at	5571.356	P	0.000244141
201093_x_at	2128.796	P	0.000244141
201094_at	65133.85	P	0.000244141
201095_at	4298.538	P	0.0239258
201096_s_at	16381.92	P	0.000244141
201097_s_at	19500.06	P	0.000244141
201098_at	4289.412	P	0.000244141
201099_at	1416.686	P	0.000244141
201100_s_at	4334.209	P	0.00195313
201101_s_at	14065.46	P	0.000732422
